"","title","authors","year","src","id","keywords","abstract"
"360","The Effects of Team Personality Awareness Exercises on Team Satisfaction and Performance: The Context of Marketing Course Projects","M. P. Lancellotti T. Boyd",2008,"Journal of Marketing Education","7c077992-3d89-33f4-a4fd-059ef4265a44","communication considerable research has found curric- eamwork is a critical element of business school personality satisfaction self-regulation teams that students bene- ula","Marketing courses heavily utilize team projects that can enhance student learning and make students more desirable to recruiters seeking greater teamwork skills and experience from students. Unfortunately team projects that provide opportunities to learn and improve such skills can also be great sources of frustration and dissatisfaction for instructors and students. This research investigates the effects of exercises designed to encourage student reflection on their behavior as team members and engage in proactive communications with teammates. The exercises are based on a set of humorous personality types derived from common maladaptive student behavior in teams (e.g., “The Dictator,” “The Monarchist”). The exercises are tested in a field study, which shows their use results in greater student satisfaction with the team and team output. They also result in increased student learning as measured by improved team project performance and better individual exam and course grades compared to students who engage in the same team projects without participating in the exercises. Details on the personalities and how to run the exercises are provided along with reflections from 8 years of their use in the classroom."
"361","Improving Teaching through Improving Evaluation: A Guide to Course Portfolios","Debra a. Laverie",2002,"Journal of Marketing Education","24e5b906-64a0-3599-991d-3c82dcef2de4",NA,"This article demonstrates how course portfolios can be used by marketing faculty members to enhance their teaching effectiveness. Course portfolios are a mechanism by which faculty memberscan exhibit their teaching accomplishments for examination by others. This method affords faculty membersthe opportunity to obtain peer review of their teaching in much the same manner as they receive peer review of their research. Through collaboration, faculty members can improve their teaching at a time when many institutions of higher learning are placing increased emphasis on effective teaching. Specific guidelinesare given for constructing the portfolio and for obtaining peer review. Finally, excerptsfrom a marketing course portfolio are used to show possible components of a marketing course portfolio."
"362","A Broadened Sales Curriculum: Exploratory Evidence","B. Leisen",2004,"Journal of Marketing Education","1adaa489-d381-3017-8ac6-30864c169c9f","alumni business education marketing sales","This article describes research aimed at aligning education offerings with practitioner views of what topics should be offered in a marketing education. Data were collected across two investigations. In Study 1, a typical profile of marketing curriculum was developed by reviewing marketing programs at AACSB-accredited schools. This typical profile was then reviewed and critiqued by business executives who also offered ideas they felt would improve the curriculum, resulting in a main focus on sales. Study 2 entailed a survey of practitioners to determine which marketing topics would be most useful in an expanded sales education. Implementation ideas are presented to suggest ways in which marketing curricula could be adapted to include these curriculum ideas."
"363","Ethical Considerations in Filing Personal Bankruptcy : A Hypothetical Case Study","Robert J Landry I Introduction",2012,"Journal of Legal Studies Education","db989358-2fe6-3e6d-90da-16dd17bc4a67",NA,NA
"364","Is Twitter for the Birds? Using Twitter to Enhance Student Learning in a Marketing Course","B. Lowe D. Laffey",2011,"Journal of Marketing Education","981a99d2-14e7-3af2-b59a-8cf9f222c550","H Social Sciences (General)","Recent years have seen unprecedented possibilities for the use of different technologies to enhance learning in marketing courses. Given the rapid and widespread diffusion of these technologies, particularly within the demographic of the student population, it is pertinent to explore and examine how such technologies can benefit student learning. This article discusses and empirically evaluates students’ experiences of using Twitter as a tool to facilitate learning in marketing courses. Although Twitter’s unique characteristics were used to enhance and facilitate the learning of marketing concepts, the use of Twitter also helped illustrate marketers’ use of innovative technologies and, therefore, added valuable contemporary curriculum content. Using in-depth interviews, and a questionnaire to evaluate learning outcomes, this research concludes that students’ perceptions of using Twitter were largely positive, though some anticipated and unanticipated barriers emerged to incorporating Twitter into marketing courses. Recommendations for adopting Twitter into the marketing curriculum are made, and future areas for research are identified."
"365","Marketing Educator Internet Adoption in 1998 versus 2000: Significant Progress and Remaining Obstacles","D. J. Lincoln",2001,"Journal of Marketing Education","9baa0545-5829-3439-8b69-c99e1458b44c",NA,NA
"366","Reflections on Enhancing the Understanding of Law through Ethical Analysis","Murray S Levin",2010,"Journal of Legal Studies Education","ca14bfe5-923f-3f2e-864a-d2baf1ab67c4","Business Administration Education; Law Related Edu","There are varied approaches to incorporating the subject of ethics in the business school curriculum. The evolving process has included a debate over fundamental matters such as whether all students should be required to take a discrete course in ethics, who should be teaching ethics, and whether ethics can even be taught. The ethics subject matter has a history of association with business law and legal environment of business courses, and within the legal studies in business discipline one also finds a variety of approaches to the study of ethics. This article focuses on the pedagogy of introducing hypothetical fact problems/questions during early exposure to the topic of ethics and then later revisiting those same fact problems in connection with the study of various related business law topics (what the author refers to as ""unified pedagogy""). This approach emphasizes the close relationship between ethics and law and the benefit of appreciating underlying values when learning about law. (Contains 42 footnotes.)"
"367","The Editor's Corner","D. J. Lincoln",2002,"Journal of Marketing Education","cb4afe73-921c-3ed2-a960-372fdf5d5ae5",NA,NA
"368","Assurance of Learning for Principles of Marketing Students: A Longitudinal Study of a Course-Embedded Direct Assessment","E. K. LaFleur L. a. Babin T. B. Lopez",2009,"Journal of Marketing Education","48403516-106c-3ac3-98b9-c54ad23ff885","aacsb accreditation assessment assurance of learning marketing education",NA
"369","Teaching Experiential Learning: Adoption of an Innovative Course in an MBA Marketing Curriculum","T. Li B. a. Greenberg J. a. F. Nicholls",2007,"Journal of Marketing Education","9c94e861-bb29-3042-9c4d-4cc67d23e3b9","experiential learning innovation diffusion","Colleges of business administration are under continuing pressure to develop innovative courses to meet demands from the business community. At the same time, faculty members are facing increasing challenges in adopting innovative technologies because of the amount of risk and effort involved. This article examines the adoption of Marketplace, a purely experiential learning course, in an MBA curriculum. The investigation shows that group dynamics and product characteristics were two key factors in the success of the innovation adoption. Findings from an empirical study demonstrate that the students perceived the simulation course as a viable alternative to the lecture-based pedagogy."
"370","Assessing Teamwork Skills for Assurance of Learning Using CATME Team Tools","M. L. Loughry M. W. Ohland D. J. Woehr",2013,"Journal of Marketing Education","6bcc3051-9208-36a0-a657-dc215293fc93","a feasible accreditation assurance of learning business do not have for graduates of business peer evaluation schools team skills teamwork teamwork skills are essential yet many colleges of",NA
"371","An Exercise for Teaching the Employment Law Implications of Employee Blogging","Konrad S Lee Matthew I Thue Jared Oldham Michael Hanscom",2009,"Journal of Legal Studies Education","506b6822-a2f8-38d4-ab7d-40cd61da7a63",NA,NA
"372","When Students Complain: An Antecedent Model of Students' Intention to Complain","V. Lala R. Priluck",2011,"Journal of Marketing Education","db83116c-f4c5-385e-b891-37c4dc82ebed","an important customer relation- college student retention is complain particularly among ship management task for structural equation modeling students universities web","This article explores the factors that influence students' intention to complain following a bad classroom experience using a customer service framework from the marketing literature. An online survey was conducted with 288 participants using the critical incident approach. Results indicate that predictors of intention to complain differ based on the target of complaint behavior (school, friends, or unknown others) and the mode of complaint (in person or using the web). Specifically, the more dissatisfied students are, the more likely they are to complain to the school and to friends either in person or using the web but not to unknown others. Students complain to the school only if the effort involved is minimal and they believe the school will respond. Students complain to friends and unknown others in person if they feel the school will respond to negative press. Personal characteristics also influence intentions to complain. Students with a propensity to complain broadcast their negative experience via the web, grade conscious students tell their friends but only in person, and heavy social media users inform their friends using the web. Implications for faculty and administrators are discussed. (Contains 1 figure and 5 tables.)"
"373","Enhancing Student Motivation in Marketing Classes: Using Student Management Groups","B. Lilly M. J. Tippins",2002,"Journal of Marketing Education","04fc5727-23e5-35bc-b1a8-c8da51597b7d",NA,"This article discusses student management groups (SMGs) and explains how these groups help stimulate class interaction and enhance student motivation to learn. After reviewing the concepts of motivation and immediacy, the article discusses how SMGs reduce perceived student-professor distance and encourage students to become more intrinsically motivated by participating in class governance issues. Presented next are the results of three studies. The first study examines qualitative feedback gathered from students and evaluates several benefits and drawbacks associated with using SMGs. A second study uses an experimental design to test the effects of SMGs on anticipated motivation across different class types. Finally, the third study reports feedback from professors to gauge their reactions to the SMG process. Research implications and suggestions for implementing SMGs are also discussed."
"374","The Editor's Corner","Unknown editor",2011,"Journal of Marketing Education","05598f5e-bfc5-3cde-8210-cfbc035197e0",NA,NA
"375","Perceptions and Reality: Creativity in the Marketing Classroom","D. E. McCorkle J. M. Payan J. Reardon N. D. Kling",2007,"Journal of Marketing Education","9dc862b4-0687-3340-b033-6431f924fe4a","creativity marketing educa- supporting skills","According to both the popular press and academia, creativity is an important skill for business practice and marketing education. This article addresses ""What is creativity?"" and ""Can creativity be taught or nurtured?"" and provides an analysis of both student perceptions about creativity and their levels of creativity. The results indicate that both business and marketing students perceived creativity as important to their career. Marketing students placed greater importance on creativity than other business students and found creativity to be as important to their careers as other important skills (e.g., writing, oral presentation, teamwork, etc.). It was also found that the marketing and other business students believed that creativity is a skill that can be learned. Although marketing students have a better appreciation of the importance of creativity than other business students, they do not appear to be more creative than other business students or nonbusiness students. © 2007 Sage Publications."
"376","It's Not Easy Being Green: Bringing Real Life to the Undergraduate Legal Environment of Business Classroom","Tanya M Marcum Sandra J Perry",2010,"Journal of Legal Studies Education","323fc72d-47c7-3c54-b422-b5cac5b170d2","Business Education Case Method (Teaching Technique) Classroom Techniques Conservation (Environment) Court Litigation Instructional Design Instructional Effectiveness Law Related Education Legal Problems Student Attitudes Sustainable Development Teaching Methods Undergraduate Study","In the Legal Environment of Business course in a traditional undergraduate business curriculum, students are expected to acquire knowledge about many areas of the law and the application of law to business, society, and the international marketplace. Current concepts in undergraduate business education, such as ethics and sustainability, must also be included in one's classrooms. Some texts highlight issues with landmark cases or feature articles about businesses that have experienced high-profile legal and/or ethical dilemmas. Using high-profile cases and newsworthy business situations are useful in stimulating discussions. However, professors often struggle with keeping students engaged while in the classroom. Real-world examples in the classroom have the best pedagogical value because of their appeal to traditional college students. This article features TerraCycle, Inc., a business that can portray many of the legal principles taught in a Legal Environment of Business course, and this business is interesting to students. This business and its actual litigation with a competitor, coupled with hypothetical legal issues faced by typical businesses, can be used as a basis for discussion for the entire semester to illustrate many of the principles of a typical Legal Environment of Business course. Although this semester-long case study focused on this particular start-up business, any business of interest to students can be used. The authors discuss how to connect TerraCycle, Inc. to students and how it can be utilized for lessons in the classroom. (Contains 3 figures and 28 footnotes.)"
"377","Individual Characteristics and Creativity in the Marketing Classroom: Exploratory Insights","Faye S. McIntyre Robert E. Hite Mary K. Rickard",2003,"Journal of Marketing Education","f48eea7f-be8f-3afc-b3ff-cef5cdf07f9e","creativity education execu- gender marketing",NA
"378","Practitioner and Academic Recommendations for Internet Marketing and E-Commerce Curricula","T. Mitchell J. Strauss",2001,"Journal of Marketing Education","99fcdbb2-e17f-3797-ae01-f4516ebcb9db",NA,"Many business schools are in the process of designing e-commerce courses and programs in response to the growing need for university graduates skilled in online technologies and strategies. To assist with program design, this research investigated both academic and practitioner views of the skills and topics important for e-commerce and Internet marketing programs. Study results indicate an average of 53 academic credits comprising the following skilland cognitive-based clusters: Web page and site design, Web site marketing, server-side programming and management, telephony and videoconferencing, marketing strategy, macroenvironmental issues, and information and networking strategies. This article identifies recommendations for specific courses and programs and reports on the current and anticipated future features of corporate Web sites for program planning purposes."
"379","Managers Confront Competing Practical , Legal , and Ethical Claims : A Comprehensive Teaching Case","Tony Mcadams I I Ntroduction",2009,"Journal of Legal Studies Education","a070b19e-a17c-3789-a72e-f36e7a5ebaec",NA,NA
"380","Learning Why We Buy: An Experiential Project for the Consumer Behavior Course","F. N. Morgan D. B. McCabe",2012,"Journal of Marketing Education","89bedd4d-2f8f-3ecb-b505-db284dcb57e4","and studied the effectiveness bloom consumer behavior deep learning emphasis in col- experiential pedagogy have long advocated for marketing scholars and educators of the shift in retail audit s taxonomy shopping behavior team project","Marketing educators have long recognized the value of engendering students’ deep learning of course content via experiential pedagogies. In this article, the authors describe a semester-long, team-based retail audit project that is structured to elicit active student engagement with consumer behavior course material via concrete, hands-on, real-world experience. For the project, students form teams to organize and conduct an observational audit of a live retail setting. In the process of completing the project, students engage with course content on their own, with their team members, and importantly, within a focal store environment, thus experiencing for themselves the effects of that content on their own shopping behavior, as well as that of others. Compelled by the project’s active pedagogy to engage in discovery, students learn not only the “what” and “why” of marketing concepts, strategies, and techniques but also “how to” implement them. Anchored in conceptual perspectives relevant to the project, the article explains the components and structure of the project and explicates its key benefits with an emphasis on the students’ perspectives. The article includes results of qualitative and quantitative analyses that support the effectiveness of the project and suggests future directions for extending pedagogical research in this area. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"381","Using a Library-Based Course Page to Improve Research Skills in an Undergraduate International Business Law Course","Diane May H Vernon Leighton I Introduction",2013,"Journal of Legal Studies Education","0cdac181-ffb2-3548-b8ca-e7a7fb8613cd",NA,NA
"382","Enhancing the Professional Mindset of Future Sales Professionals: Key Insights From a Master in Sales Transformation","J. Marcos-Cuevas P. Critten P. Squire J. I. F. Speakman",2014,"Journal of Marketing Education","ede31bf7-6f53-358b-8f1b-7a6ace59ac75","client-based projects critical thinking experiential learning techniques in marketing education innovative teaching methods it is not that learning approaches and issues marketing education issues pass skills and traits development there is no end to education you read a book",NA
"383","Doctoral Education and Transformative Consumer Research","C. Mari",2008,"Journal of Marketing Education","4bbd8677-a180-3fe4-9993-39bf66dd4249","consumer behavior consumer cul- doctoral program formative consumer research marketing education social issues trans- ture",NA
"384","Values-Based Education for Sustainability Marketers: Two Approaches for Enhancing Student Social Consciousness","M. Markley Rountree S. K. Koernig",2014,"Journal of Marketing Education","e85ec310-e164-3867-8ee7-df1c3d1092ad","be the change you marketing education nonprofit organizations social consciousness sustainability sustainability marketing the world want to see in",NA
"385","Creating International Community Service Learning Experiences in a Capstone Marketing-Projects Course","L. E. Metcalf",2010,"Journal of Marketing Education","5a3c375a-70cb-33bf-b259-efa240462252","been proposed as one community service learning has international service learning means multidisciplinary team-based outcome-based education project project-based learning project-based marketing course","This article outlines the development of a project-based capstone marketing course, specifically designed to provide marketing students with an international community service learning experience. It differs significantly from previous studies, which focus on integrating service learning into existing marketing courses and on helping local nonprofit organizations. The focus of the course outlined in this article is on strengthening marketing-related competencies acquired through earlier coursework; developing broader work-related competencies, such as cross-functional thinking, teamwork, communication, and cultural sensitivity; and operating a collegiate chapter of a nonprofit engaged in international community service. The course described is well aligned with other significant trends in undergraduate business education: it is multidisciplinary, it emphasizes collaborative learning, it is founded on carefully articulated learning outcomes, and learning success is assessed. It provides a transformational experience and prepares students for a global and diverse workplace. A framework for course design is presented, and a set of pedagogical materials is provided that other marketing educators can use to develop and launch a significant international, multidisciplinary community service learning course. [ABSTRACT FROM AUTHOR]"
"386","Active Learning through Appellate Simulation: A Simple Recipe for a Business Law Course","William J McDevitt",2009,"Journal of Legal Studies Education","a6834388-62dc-371d-9b85-b31ec82ce738","Law Related Educati Legal Education (Professions) Moot Court","Business law professors have long recognized the pedagogical value of using simulations in the classroom. In-class simulations can serve to develop the all-important critical thinking skills that educated people are expected to possess in today's complex legal environment. Moot court exercises, also known as appellate argumentation or appellate simulation, can be just as effective as mock trials and simulated hearings in teaching skills to students. Law schools, many of which utilize a moot court as part of their regular curriculum, find that it provides students with the opportunity to sharpen their writing skills, to polish their oral presentation skills, and to help them think more carefully about the interplay between factual contexts and legal principles. A moot court, like a mock trial, also ""brings excitement into the classroom and stimulates interest in and appreciation for America's system of justice."" In this article, the author discusses the importance of using appellate simulations in a business law course. He also identifies some obstacles to conducting a realistic and meaningful appellate simulation in a business school setting and describes ways on how to overcome these obstacles. (Contains 41 footnotes.)"
"387","Using Scaffolding to Improve Student Learning in Legal Environment Courses","Diane May",2014,"Journal of Legal Studies Education","ce125990-966d-3e9f-a58a-a0142c1f7548",NA,NA
"388","The Marketing of High-Technology Products and Services: Implications for Curriculum Content and Design","J. Mohr",2000,"Journal of Marketing Education","a7192bcb-fc5d-3a32-a350-8d23fcde8e8e",NA,"Despite its increasing importance in today's business environment, the marketing of high-technology products and services is not covered in many marketing curricula. The purposes of this article are to discuss some of the ways in which marketing must be modified in a high-tech environment, where market information can be hard to come by at best and potentially misleading at worst. This discussion offers insight into the possible content of a high-technology marketing course. In addition, this article identifies and evaluates possible ways to include high-tech marketing in the curriculum. Such information has value for educators as they make decisions about whether and how to revise their individual courses and overall curriculum to address high-technology marketing."
"389","Students' Evaluation of Teaching: Concerns of Item Diagnosticity","T. J. Madden W. R. Dillon R. L. Leak",2010,"Journal of Marketing Education","dd2861dc-73d0-3646-9583-85203b88dcb9","1900s 1915 american universities have been boyce collecting student teaching evaluations since the early halo bias halo decomposition instructor comparison instructor effectiveness ratings student evaluations of teaching the assump-","The validity and reliability of students’ evaluation of teaching effectiveness has been debated since the 1970s. One concern is the extent to which the ratings are influenced by halo, and if so, how does halo affect the interpretation of the ratings? This study seeks to assess the degree to which the halo affects the diagnosticity of individual teaching evaluation items. Statistical methods are used to identify and purge the individual item ratings of halo. Three professors are compared using the observed teaching evaluation scores and the observed scores once the halo has been purged. Results indicate that the halo is present in the scores and that the halo does bias the interpretation of teaching effectiveness, especially when the goal is to compare one professor with another."
"390","Developing Pedagogical Competence: Issues and Implications for Marketing Education","S. Madhavaram D. a. Laverie",2010,"Journal of Marketing Education","b8abcef7-48c3-3e7d-8856-2f64fa2a3a4a","and apart from doctoral education knowledge business marketing education marketing educators pedagogical competence producing or manufacturing knowledge teaching excellence through research universities are in the","Competence in pedagogy and research is the sine qua non of marketing educatorsâ€™ careers. However, there is evidence in the literature that marketing academics focus more on and are more competent in research than teaching. This imbalance, in a majority of instances, can be traced back to doctoral education. Doctoral programs in marketing are designed to prepare students for becoming successful marketing professors. An important component of becoming a successful professor is learning how to teach effectively. Yet doctoral programs fall short of providing adequate pedagogical training. Consequently, marketing educators, from their doctoral days through their professorial careers, have a responsibility to continuously work on their competence in teaching. However, how can marketing educators in general and marketing doctoral students in particular develop pedagogical competence (PC)? In this article, the authors deconstruct PC into five components: content knowledge (or knowledge of subject matter), knowledge of pedagogical approaches, course management capability, classroom management capability, and student management capability. Next, they discuss how individuals can develop PC and the implications of PC for marketing education. Specifically, the authors discuss issues and implications for doctoral students, doctoral programs, marketing departments, and marketing faculty. Finally, the authors conclude with a discussion of the contributions of the article to marketing academe."
"391","Karns's Learning Styles and Learning Effectiveness: A Rejoinder","M. Morrison",2006,"Journal of Marketing Education","3562bfde-d857-37ab-8641-b8ea9b4d99dc","2003 2006 al critique of morrison et education g iven karns it is appropriate that jme learning styles marketing readers a response s student segments this issue we begin with our we offer journal of",NA
"392","Using cartoons to teach corporate social responsibility: A class exercise.","Adam J Mills Karen Robson Leyland F Pitt",2013,"Journal of Marketing Education","92a6ac75-02ad-3057-a8a2-3d3192396fbc","*Business Ethics *Cartoons (Humor) *Organizational Behavior *Social Responsibility *Student Attitudes College Students Curriculum Development Marketing Political Attitudes Undergraduate Education","Changing curriculum content requirements, based on shifting global perspectives on corporate behavior and capitalism as well as business school accreditation requirements, mean that many marketing instructors have attempted to introduce discussions of organizational ethics, corporate social responsibility, and corporate governance into their classes. How these issues are addressed will, of course, depend on the instructor, the course, the level of the students, and the time available during the course to discuss the issues. Whether ethical issues in marketing are introduced as part of an existing class discussion, as a separate weekly subject topic, or as an entirely dedicated course, we recognize that it can be difficult to get students actively engaged and involved. In this paper, we present an alternative and interactive in-class exercise using group analysis and discussion of imagery and symbolism-understood as a reflection of public sentiment-in political cartoons. We introduce theories of cartoon analysis as social commentary, describe the exercise and methods, and then illustrate an example of the exercise as conducted with our own students. We conclude by noting the method's limitations and considering alternative pedagogical applications of the analytical framework. (PsycINFO Database Record (c) 2013 APA, all rights reserved) (journal abstract)"
"393","Case Study of a Coffee War : Using the Starbucks v . Charbucks Dispute to Teach Trademark Dilution , Business Ethics , and the Strategic Value of Legal Acumen","Sean P Melvin I Case",2012,"Journal of Legal Studies Education","b5260abe-f8fb-3018-a3f9-15289ab190c7",NA,NA
"394","Developing Self-Marketing Skills: Are Marketing Students Prepared for the Job Search?","Denny E. McCorkle Joe F. Alexander James Reardon Nathan D. Kling",2003,"Journal of Marketing Education","ff7a8b03-8af6-3614-a2a8-a087cb0afca3","a s marketing educators accountable to two primary and skilled employ- be customer groups first job responsible for providing well-educated search self-marketing skills students we acknowledge ourselves to we are","Sooner or later, most marketing and business students realize that today’s job market is competitive, challenging, and requires substantial effort in order to pursue successfully. This article presents the authors’ observations, job market statistics, relevant academic literature, and survey results concerning the marketing and business student job search process. The research findings guide several recommendations for developing student self-marketing and job search skills, with the perspective of teaching students to apply what they have learned in their marketing courses."
"395","Reducing Content Variance and Improving Student Learning Outcomes: The Value of Standardization in a Multisection Course","M. L. Meuter K. J. Chapman D. Toy L. K. Wright W. McGowan",2009,"Journal of Marketing Education","3789b0fd-b714-3069-9b68-f46de2c9c771","1996 620 1 assurance of learning berwick course standardization designed to achieve the every system is perfectly p results that it achieves standardized curriculum","This article describes a standardization process for an introductory marketing course with multiple sections. The authors first outline the process used to develop a standardized set of marketing concepts to be used in all introductory marketing classes. They then discuss the benefits to both students and faculty that occur as a result of standardizing a required course that has multiple sections. Finally, they present results from a survey designed to assess student attitudes about the use of standardized marketing concepts within a course and across the curriculum. The results indicate that students value a standardized curriculum and appreciate more repetition of concepts within and between marketing classes. In addition, the survey results show that students who are introduced to the standardized set of concepts in their introductory marketing classes score higher on a knowledge test than students who are not exposed to the standardized set of concepts. "
"396","Teaching International Business Law : A Liberal Arts Perspective","D. B. MacDonald J. A. Ramaglia",2004,"Journal of Legal Studies Education","6d660043-3361-35ac-84b2-d4e11dc98d19",NA,NA
"397","Do Business Students' Culturally Anchored Values Shape Student-Driven or Teacher-Driven Learning Style Preferences?","a. Mitsis P. W. Foley",2009,"Journal of Marketing Education","bfdac63b-d18f-37d7-9070-29ccb50f7bde","12 5 aei australia australian education international billion in 2007 culture generated earnings of au he international education industry is australia largest export earner with learning style preferences marketing implications s third undergraduate programs","University education is part of a globally competitive service industry and contributes more to Australia's export earnings than agriculture. This article argues that a deeper understanding of diverse cultural student groups is important for Australian and other universities that wish to differentiate their education service offerings by customizing them to different segments. International and domestic students are commonly seen to have different learning style preferences. This study empirically explores whether an understanding of culturally anchored values provides a better customer segmentation measure to predict learning style preferences than existing domestic and international student measures. Three questions are empirically addressed: Do business students' culturally anchored values explain variation in learning style preferences? Do students' culturally anchored values predict a preference for a more student- or teacher-driven learning environment? and Can an understanding of culturally anchored values provide a better customer segmentation variable to identify learning style preferences than the more commonly used categories of domestic and international? This study found that culturally anchored values provided stronger predictors of learning style preferences than domestic and international student categorizations. Implications for marketing undergraduate business programs are identified. [ABSTRACT FROM AUTHOR] Copyright of Journal of Marketing Education is the property of Sage Publications Inc. and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)"
"398","The Impact of Learning Context on Intent to Use Marketing and Sales Technology: A Comparison of Scenario-Based and Task-Based Approaches","M. L. Mallin D. E. Jones J. L. Cordell",2010,"Journal of Marketing Education","c6c2508a-0044-3449-91f0-2e5408ea3746","a quintessential issue for environment is how to firms in today investment of maximize the return on s competitive sales education sales training salesforce automation technology acceptance technology-mediated learning","With firms focused on increasing efficiency and effectiveness in today’s marketing and sales environment, it is crucial that salesforce training methods facilitate greater adoption of salesforce automation technology. Given the growth in sales education at colleges and universities, firms are looking to recruit their frontline marketing and sales personnel direct from college. Thus, there is an opportunity for marketing educators to influence these future marketing and sales professionals’ attitudes toward technology via course instruction. This study combines technology-mediated learning and technology acceptance theories in the marketing sales education domain to show how two different contextual learning modes affected marketing and sales students’ perceptions of technology. A total of 252 marketing/sales students from an Account and Territory Management class were taught to use a salesforce automation tool using two different contextual learning approaches. Findings showed that when students were taught using an approach involving a realistic sales scenario, their perceptions of technology usefulness were greater than if the course instruction was delivered using a systematic task-based learning approach. This supports the view that the learning context of technology training matters. For students of marketing and sales, the implication is the development of perceptions that make them more willing to use technology in the workplace. "
"399","Determinants of Student Evaluations of Global Measures of Instructor and Course Value","R. B. Marks",2000,"Journal of Marketing Education","a196681d-dcda-30fc-bbb7-8acb72ef1c11",NA,"Using structural equation modeling (LISREL) with a sample of business students, this study addresses important issues with respect to student evaluations. After reviewing past research and using exploratory factor analysis, confirmatory factor analysis suggests the existence of five latent variables in student evaluations: organization, workload/difficulty, expected/fairness of grading, instructor liking/concern, and perceived learning. Next, adding structural paths, these variables are used to model the formation of student evaluations. The models developed demonstrate that student evaluations may lack discriminant validity, the extent to which a measure does not correlate with other constructs it is not supposed to measure (e.g., expected/fairness of grading does have a large impact on ratings of teaching ability). Moreover, the use of student evaluations is compounded by the common usage of global measures in student evaluation practice. Here, the use of overall course value and instructor rating are contrasted. The results are disparate, raising questions about the use of summative measures (i.e., of what should they be composed, if used at all)."
"400","The Editor's Corner: Special issue on innovation in marketing education","D. T. McAlister",2003,"Journal of Marketing Education","1158aa6a-cdf8-3199-85a4-d3047a02b536",NA,NA
"401","Learning Styles of On-Campus and Off-Campus Marketing Students: The Challenge for Marketing Educators","Mark Morrison Arthur Sweeney Troy Heffernan",2003,"Journal of Marketing Education","7356378d-edaa-3266-aae5-db4d40efa892","by considerable research has occurred effective teaching strat- egy in many disciplines learning styles is regarded many educators as a r ecognition of students targeting learning teaching styles vital part of an",NA
"402","Integrating business technology and marketing education: Enhancing the diffusion process through technology champions","Denny E Mccorkle Joe F Al James Reardon",2001,"Journal of Marketing Education","ec539870-5050-34f8-8d15-38b5ef902f8e",NA,"Basic and dis ci pline-spe cific tech no log i cal com pe ten cies are needed by mar ket ing and busi ness school fac ulty, stu dents, and their employ ers. Inte gra tion of basic tech nol o gies is com - mon and eas ily accepted among youn ger stu dents and readily sup ported, at least philo soph i cally if not prac ti cally, by most busi ness schools. Con versely, many mar ket ing and busi ness fac ulty face dif fi cul ties and prob lems with inte gra tion of new and dis ci pline-spe cific tech nol o gies. The authors pro pose that these dif fi cul ties are most likely due to lim ited bud gets and time, nonspecialized tech ni cal sup port, and lack of a for - mal pro cess. This arti cle pres ents the dif fu sion of inno va tions the ory as a pro cess for accom plish ing a more for mal inte gra - tion of dis ci pline-spe cific tech nol o gies into a mar ket ing and busi ness pro gram. The use of “tech nol ogy cham pi ons” is pro posed as a means of enhanc ing the tech nol ogy dif fu sion pro cess. Tech"
"403","COVER It: A Comprehensive Framework for Guiding Students Through Ethical Dilemmas","Jennifer M Mitchell Eric D Yordy",2010,"Journal of Legal Studies Education","a11356ae-d2a0-31f4-a339-3bd948686d98","ETHICS -- Study & teaching BUSINESS education ETHI","The article focuses on the importance of teaching ethics to students in business education, and presents information on the ethical decision-making model, COVER, aimed at helping students recognize and analyze ethical dilemmas. It discusses several models used for teaching ethics including the Triple Font Theory (TFT) and the WPH Process of Ethical Decision Making. It states that the COVER model incorporates a combination of teleological and deontological theories."
"404","Retention in the Principles of Marketing Course","Shelby H Mcintyre J Michael Munson",2008,"Journal of Marketing Education","1d9077da-8b08-31af-8b81-9b77e8e492ff","cramming cramming scales learning decay study strategies",NA
"405","A Student View of Technology in the Classroom: Does It Enhance the Seven Principles of Good Practice in Undergraduate Education?","D. B. McCabe M. L. Meuter",2011,"Journal of Marketing Education","524485d7-a7bb-3b8e-a93e-2a90139a87ed","by leaps and bounds classroom technology computing power is growing course management software perceptions of technology student learning technological revolution the midst of a we are living in younger","Best Practices in Marketing Education"
"406","A Stealth Drug Recall : Who Protects Consumers and Shareholders ?","Susanna Monseau Nancy Lasher I Introduction",2015,"Journal of Legal Studies Education","60db5c3a-7761-3fe8-9f6f-7deb29a18fc2",NA,NA
"407","Hate Speech , the First Amendment , and Professional Codes of Conduct : Where to Draw the Line ?","Jeffrey A Mello",2008,"Journal of Legal Studies Education","49848824-a02f-3906-97a2-d5ecae333727",NA,NA
"408","Using the Jazz Metaphor to Enhance Student Learning and Skill Development in the Marketing Research Course","M. K. Mills",2010,"Journal of Marketing Education","4b424649-4a66-398c-bb84-e804975d236b","deal with the changing equipping today experiential learning improvisation jazz marketing research marketing research education research requirements of today s and tomorrow s research students to s world is a",NA
