1814,9,Journal of Business Ethics Education,Collaborating with Students to Create GVV Curriculum,2011,8,,365-369,365,369,http://0-search.proquest.com.wizard.umd.umich.edu/docview/997905376?accountid=14578,giving voice values gvv curriculum case necessarily massive tomes technical laborious read said continually refreshing course course deals ethics case compelling student challenge reasons reasons business disciplines ethics case writing assignment internship course amazingly educational experience generating curriculum material case writing assignment adds intellectual component internship experience insures student substantive conversations professionals get know case student quite fact posted gvv website countries,"Drumwright, Minette E",,,,,,,,,,,,,,,,,
1816,9,Journal of Business Ethics Education,Charting Your Own Route : Developing Your Own Giving Voice To Values Cases,2011,8,,376-382,376,382,"Even with the rich inventory of GVV cases available, faculty may want to develop their own teaching materials. One option is to add GVV questions onto current teaching notes for existing cases to bring in an ethical dimension or to flesh out the complexit",inventory gvv case faculty want teaching material option gvv questions onto teaching case bring ethics dimension flesh decision option case entirely benefits paths shares practices,"Shapiro, Mary",,,,,,,,,,,,,,,,,
1817,9,Journal of Business Ethics Education,A Pathway for Educating Moral Intuition : Experiential Learning Within the Giving Voice To Values Curriculum,2011,8,,383-391,383,391,http://0-search.proquest.com.wizard.umd.umich.edu/docview/997905808?accountid=14578,moral intuition literature moral intuition educated management dane pratt experientiallearning links robin hogarth work learning intuition mary gentile educational program values leadership giving voice values gvv hogarth proposal intuitions acquired shaped experiences gvv pedagogical framework reflective experientiallearning themes learning environments structures shape intuitions student structures gvv examination experiences,"Adkins, Christopher P",,,,,,,,,,,,,,,,,
1836,4,Journal of Economic Education,Women and Minorities in Economics Textbooks: Are They Being Adequately Represented?,2001,32,2,186-191,186,191,http://www.tandfonline.com/doi/abs/10.1080/00220480109595184,editions principles economic textbooks quantity race gender material earlier incorporate economic curriculum economic textbooks general quantitative race gender material pages names tables textbooks,"Robson, Denise",,,,,,,,,,,,,,,,,
2055,4,Journal of Economic Education,"Sex, Class, and History: An Experiment in Teaching Economics in an Interdisciplinary Setting",2008,39,3,251-259,251,259,http://dx.doi.org/10.3200/JECE.39.3.251-259,teaching economic interdisciplinary team course reflections experiment teaching economic nonmajors incorporation topic gender economic interdisciplinary course economic statuses women history student fundamentals economic thinking encouraged economically literate prerequisites presence instructors class implements pedagogical modeling teaching education field desirable comprehension integration course design challenges course,"Freedman, Ora",,,,,,,,,,,,,,,,,
2194,4,Journal of Economic Education,Women and the Choice to Study Economics,2012,43,4,349-362,349,362,http://dx.doi.org/10.1080/00220485.2012.714306,underrepresentation women economic documented sources undergraduate student decision persist economic introductorycourse literature student decision introductory economic course intermediate theory course ultimately economic institution database investigating engineering longitudinal development smaller percentage women economic introductorycourse theory course majoring economic controlling aptitude demographic characteristics interest course performance environment course timing persistent gender likelihood partaking economic education introductorycourse decision endure,Emerson,Tisha L N,McGoldrick,KimMarie,Mumford,Kevin J,,,,,,,,,,,,
2323,8,Journal of Entrepreneurship Education,TEACHING ENTREPRENEURSHIP TO AT-RISK STUDENTS IN THE MISSISSIPPI DELTA,2005,8,,""1-6"""1-6"""",1,6,,asu sife team program funded grant horizon institute technology program risk student arkansas delta school districts osceola forrest city opportunity role technology market economic system pursue careers math science business entrepreneurship technology program raw data regression loglinear modeling significance factors success mame age gender race home computer education mother education father hours computer school hours computer video games dependent variables independent variable score mame standardized test factors age ownership home computer success program mothers education hours computer school hours computer video games gender race father education significance,Dale,Larry R.,Torres,Henry G.,Toney-Mclin,Patricia,Pittman,Jeff,,,,,,,,,,
2348,8,Journal of Entrepreneurship Education,International entrepreneurship: The influence of culture on teaching and learning styles,2008,11,,""1-15"""1-15"""",1,15,,developments competitive globalbusiness environment underscore entrepreneurship technology terms capitalizing business opportunities businesseducation entrepreneurship technological innovation education deviates traditional businesseducation terms goals delivery innovative teaching entrepreneurship technological innovation rapid assessment ram capitalizes baldrige european foundation quality management frameworks formulate educational framework entrepreneurship technological innovation education cultural,Czuchry,A.,Yasin,Mahmoud M.,,,,,,,,,,,,,,
2352,8,Journal of Entrepreneurship Education,Entrepreneurship and the At-Risk Students in the Mississippi Delta.,2008,11,,53-58,53,58,http://search.ebscohost.com/login.aspx?direct=true{\&}db=bth{\&}AN=34160636{\&}site=ehost-live{\&}scope=site,asu sife team program funded grant horizon institute technology program risk student arkansas delta school districts newport south mississippi opportunity role technology market economic system pursue careers math science business entrepreneurship technology program raw data regression loglinear modeling significance factors success program gender race parental income home computer mother father education hours computer school hours computer video games dependent variables school district independent variable score mame standardized test factors success program race parental income mother educational computer home hours computer school hours computer video games gender father educational significance,"Dale, Larry R",,,,,,,,,,,,,,,,,
2409,8,Journal of Entrepreneurship Education,Training Students for Entrepreneurial Activities: Lessons From a Social Venture Plan Competition,2013,16,,125-138,125,138,http://proxy.lib.odu.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true{\&}db=bth{\&}AN=92547690{\&}site=eds-live{\&}scope=site,attitudes entrepreneurship sample student alumni social venture competition svpc hosted businessschool school western states competition seeks student creative business world student alumni svpc contacted online questionnaire elaborate reasons competition competition willingness social ventures entrepreneurship activity enact change world survey respondents scale proactivity measure possess personality characteristics likelihood pursuing entrepreneurship activity sample mean proactivity scale student svpc substantially proactivity score sample crant measure entrepreneurship intentions undergraduate mba student midwestern school proactivity scale svpc know sample proactive crant sample competition proactivity ratings participation social venture competition questions svpc competition participants desire future entrepreneurship activity desire future social ventures,Pefanis Schlee,Regina,Stewart,Ross,Summers,Donald,,,,,,,,,,,,
2811,7,Journal of Hospitality and Tourism Education,Environmental Education in Tourism _ _ A Comparison between Canada and Japan,2001,13,1,18-24,18,24,http://dx.doi.org/10.1080/10963758.2001.10685296,state planet environmental education forefront environmental impacts sustainable tourism development dominated tourism trend minimal tourism curriculum modeling tourism program school environmental education undergraduate tourism program canadian japanese universities course descriptions business management modeling dominates japanese universities tourism canada mainly liberal arts modeling tourism degree program environmental tourism environment course tourism emerging largest interrelated global industries holistic environmental education tourism degree program,Telfer,David J,Hashimoto,Atsuko,,,,,,,,,,,,,,
2916,7,Journal of Hospitality and Tourism Education,Advancing Multicultural Education in Hospitality Education Through the Use of Food Studies Curricula,2004,16,4,45-51,45,51,http://dx.doi.org/10.1080/10963758.2004.10696807,administrators institutions learning encouraging class contexts area multicultural education diversity employees hospitality field argued needs multicultural understanding sensitivity field emerging discipline food teacher tool multicultural understanding education classrooms discipline food examples work hospitality class,Miller,Jeffrey P,Deutsch,Jonathan,Sealy-Ruiz,Yolanda,,,,,,,,,,,,
3007,7,Journal of Hospitality and Tourism Education,Ecotourism Projects: Impact on Environmental Attitudes in Introductory Hospitality Courses,2009,21,2,24-29,24,29,http://dx.doi.org/10.1080/10963758.2009.10696941,project experience groupproject ecotourism attitudes environment pretest posttest design student enrolled introductory hospitality course attitudes environment groupproject ecotourism business exposed environmental affecting industry project instructors student attitudes environment environmental attitudes pretest posttest gender unexpected future industry instruction,Swanger,Nancy A,Benson,Lisa S,Paxson,Chris,,,,,,,,,,,,
3009,7,Journal of Hospitality and Tourism Education,Students' Perspectives of Environmental Education Needs in the Hospitality Curricula,2009,21,2,41-47,41,47,http://dx.doi.org/10.1080/10963758.2009.10696943,hospitality program nurture student future leadership field hospitality industry environmental protection trend hospitality industry hospitality program reflected trend curricula employing content online field survey attempted environmental education hospitality student perceptions environmental education needs hospitality program environmental course student believed environmental education beneficial future careers,Chen,Chao-Jung,Jeong,Miyoung,,,,,,,,,,,,,,
3020,7,Journal of Hospitality and Tourism Education,Global Service Learning through Green Mapping Tourism Development in the Brazilian Atlantic Rainforest,2009,21,4,43-54,43,54,http://dx.doi.org/10.1080/10963758.2009.10696959,paraty green map global social responsibility service learning project promotes sustainable tourism development brazilian atlantic rainforest project development public private partnerships universities businesses citizens local governments states brazil nations paraty green map project incorporates technology web information sharing collaboration touch involving person person interviews collaborations local community paraty brazil project reorient tourism activity locations local community ecological integrity cultural heritage student faculty green map survey instrument interviewed citizens learn cultural ecological history documented sustainable local businesses collaboratively web pages interactive map world web featuring locations meeting criteria sustainable student understanding international sustainability challenges opportunities working international partnerships project student learning active service community technology promotion sustainable tourism practices paraty brazil,Green,Claudia,Green,Arthur,,,,,,,,,,,,,,
3049,7,Journal of Hospitality and Tourism Education,International Students' Acculturation and Adaptation: The case of an indigenous group studying in Switzerland,2011,23,2,14-22,14,22,http://dx.doi.org/10.1080/10963758.2011.10697002,every millions student travel abroad pursue education exposed international environment student undergo acculturation process impact educational experience acculturation outcome adaptation international student switzerland data interviews group indigenous student panama student suffered acculturative stress terms physical social psychological problem intercultural experience transitional transformative learning process journey personal growth,Meza,Virginia E,Gazzoli,Gabriel,,,,,,,,,,,,,,
3058,7,Journal of Hospitality and Tourism Education,"Factors Affecting Women's Career Advancement in the Hospitality Industry: Perceptions of Students, Educators and Industry Recruiters",2011,23,4,13-May,5,13,http://dx.doi.org/10.1080/10963758.2011.10697015,underrepresentation women management positions hospitality industry spite women employees factors affecting women career advancement hospitality industry online survey convenience sample hospitality student teacher recruiters factors extracted external network mentor character equity family advancement treatment finding existed perceptions gender group student teacher recruiters group industry recruiters always teacher student hospitality education program measures women leadership roles hospitality industry,Zhong,Yan Grace,Couch,Sue,Blum,Shane C,,,,,,,,,,,,
3146,7,"Journal of Hospitality, Leisure, Sport and Tourism Education","Internationalisation in hospitality, leisure, sport and tourism higher education: A call for further reflexivity in curriculum development",2008,7,1,99-103,99,103,http://dx.doi.org/10.3794/johlste.71.per,internationalisation globalisation power relations curriculum development economic challenges arising changes funding structures political interventions shrinking pool home student recruit education institutions heis strategic imperatives expand student numbers income subject hlst papers published editions journal dealt learning styles experiences international student huang pereda nield impact bologna tourism education scholarship munar diverse environments countries,"Jordan, F.",,,,,,,,,,,,,,,,,
3210,7,"Journal of Hospitality, Leisure, Sport and Tourism Education",Voices of women: A memory-work reflection on work-life dis/harmony in tourism academia,2011,10,1,23-36,23,36,,disciplines critiquing work life balance tourism slower acknowledging contesting notion applies academic lives collective memory work female tourism academics try work life harmony sometimes seems unattainable masculinist neoliberalist values academic performance achievement competitiveness gendered felt comfortable embodied feminine values caring communion union refer work life harmony,Small,Jennie,Harris,Candice,Wilson,Erica,Ateljevic,Irena,,,,,,,,,,
3325,13,Journal of Information Systems Education,Preparing MIS Students for a Global Economy,2001,12,, 193-200,193,200,http://jise.org/Volume12/Contents-12-4.html,managementinformationsystem mis careers future involve system operate internationally system globally student opportunities project countries remain country careers aware culture world mis curriculum already overcrowded developers sufficient international content techniques embedding international content course treating international information system topic,Rollier,Bruce,,,,,,,,,,,,,,,,
3649,13,Journal of Information Systems Education,Moral Problems Perceived by Industry in Collaboration with a Student Group: Balancing between Beneficial Objectives and Upholding Relations,2009,20,, 51-66,51,66,http://jise.org/Volume20/20-1/Contents-20-1.html,industry school partnerships field moral problem client representatives collaborating student group project course information system education finnish school twenty client representatives organizational interviewed course project phenomenography collective determined moral problem collaboration relate business directed gaining relations directed upholding relations care intentions relate interpersonal project task external parties relationship clients student resembles dirty hands dilemma corporation client representatives experience role confusions forming reflective community collaborators recommended handle moral problem,Vartiainen,Tero,,,,,,,,,,,,,,,,
3863,5,Journal of International Business Education,Designing a New Course: The Global Environment of Business,2004,1,1,145-164,145,164,http://www.neilsonjournals.com/JIBE/abstractjibe1sconklin1.html,businesses confront countries regard industry structures economic political societal technological forces challenges opportunities business extends activity internationally consequently businessschool question skills business environment corporate strategies case course objective country comparisons subject matter enrich analytical theories heighten interest student section course indicating summarizing case literature references websites assignment ongoing changes environmental forces update teaching material lectures supplement replace case student countries appreciate course modifications region geob course design readily accommodate revisions modifications,Conklin,David W.,,,,,,,,,,,,,,,,
3885,5,Journal of International Business Education,Internationalizing as a Business Educator: A Personal Guide to Gaining a Global Dimension,2009,4,1,151-174,151,174,http://www.neilsonjournals.com/JIBE/abstractjibe4peterson1.html,internationalization business faculty member undergo career faculty member experientially influential macro environmental trend age globalization friedman challenges business teacher internationalization experience guide careers teacher experience organized categories process internationalization faculty member succeeding teacher overseas succeeding learner overseas enduring benefits internationalization gaining perspective culture appreciation twenty century business challenges,Peterson,Mark,,,,,,,,,,,,,,,,
3889,5,Journal of International Business Education,Globalization and Economic Justice: A Catholic Social Teaching Perspective,2009,4,1,225-238,225,238,http://www.neilsonjournals.com/JIBE/abstractjibe4thanawala1.html,problem poverty justice core social question catholic social teaching mater magistra theme justice countries stages economic development economic relations wealthy poor countries impact globalization income group extensively papal encyclicals catholic social teaching framework student theme social justice context globalization student specializing management financial appreciate economy self contained system embedded society social political institutions constrain economic market function stable legal political environment pertaining economic justice accorded priority education student businessschool,Thanawala,Kishor,,,,,,,,,,,,,,,,
3893,5,Journal of International Business Education,Corporate Social Entrepreneurship: Concepts and a Case Study_,2010,5,1,29-42,29,42,http://www.neilsonjournals.com/JIBE/abstractjibe5arogyaswamy.html,businesses needs society considerably centuries position outright exploitation resistance regulation reluctant compliance firms initiating actions underserved segments society organizational needs diverse stakeholders involving employees forming partnerships profits deploy core competence society distinctions corporatesocialresponsibility corporate social corporate social entrepreneurship delineated expands principles illustrating implementation american multinational corporation mnc response devastation wrought tsunami mnc decided commit considerable resources serving stakeholders firm continuing social entrepreneurship success transferable modeling development exemplify innovative strategies deployed service society,Arogyaswamy,Bernard,Elmer,Wally,,,,,Rowe,Beverly J.,,,,,,,,
3915,5,Journal of International Business Education,"University Social Responsibility: Origins, Scope, and Potential Future_",2012,7,1,77-102,77,102,http://www.neilsonjournals.com/JIBE/abstractjibe7martell1.html,literature concept school social responsibility usr promoters contributed development significance future student interest society nations unesco credit eager promoters renewal universities pursuing renowned proponents principles usr principles analysed upholding vision values ethics social responsibility sustainability components renewal universities school education design usr instil school student faculty administration stakeholders ideals convictions ethics social responsibility sustainability guide values practise ambitious implementation implies process indispensable preconditions undertaking consolidation relationship corporatesocialresponsibility school social responsibility substantiated pivotal role prme materialisation objectives usr analysed novelty significance subject merits development implementation,Sotomayor,Janette Martell,,,,,,,,,,,,,,,,
3926,5,Journal of International Business Education,Improving International Business Education: Opportunities for Experiential Learning in Emerging and Developing Markets_,2013,8,1,75-88,75,88,http://www.neilsonjournals.com/JIBE/abstractjibe8greenetal1.html,globalbusiness environment continues attract institutions education internationalbusiness management education pedagogy transforming challenges opportunities acute education emerging market generalizable pedagogy capitalized educational experientiallearning project experiential nature capstone project assessment assurance learning example summary case innovative capstone experience states air force academy student social venture emerging nation cambodia deliberate capstone experience applicability emerging nations close thoughts future inquiry pedagogy,Martin,John A.,Green,Steve G.,Heppard,Kurt A.,,,,,,,,,,,,
3934,5,Journal of International Business Education,Teaching Globalization Globally and Virtually,2014,9,1,71-100,71,100,http://www.neilsonjournals.com/JIBE/abstractjibe9horwitzetal.html,case course globalization conceived individual faculty member private school located southern states eventually evolved multidisciplinary virtual course embracing faculty student regions world offerings teaching globalization globally virtually case relies computing networking technologies blend multilingual multinational team teaching collaborative learning collaborative learning initiative captured benefited student world otherwise course globalization ensuing composite countries cultures intriguing unusually far reaching educational experience delivering globally distributed online course poses challenges faculty student alike case online instruction academic institutions educational opportunities flexibility ability transcend traditional boundaries time space educational ultimately carefully delivered online instruction student acquire practice skills collaborate compete global community,Canac,Pierre,Davis,Charles K.,Horwitz,Sujin K.,,,,,,,,,,,,
3943,5,Journal of International Business Education,Experiential Learning and Global Competence: Enhancing Short Term Study Abroad Learning Outcomes with Business Partnership Collaboration_,2014,9,1,255-276,255,276,http://www.neilsonjournals.com/JIBE/abstractjibe9denboeder.html,abroad course global supply chain theme infuse businessschool curriculum experientiallearning business community global competence collaboration business partner course domestic international experientiallearning activity kolb experientiallearning cycle course design links student learning revised aacsb standards accreditation,Denbo,Susan M.,Eder,Lauren B.,,,,,,,,,,,,,,
4036,10,Journal of Leadership Education,Defining Moral Leadership in Graduate Schools of Education,2007,6,1, 1-13,1,13,http://www.journalofleadershiped.org/index.php/vol-6-iss-1/301-defining-moral-leadership-in-graduate-schools-of-education,ethics education evolved graduate school educational leadership showing ethics education context external pressures ncate standards emerging role moral psychology inform ethics pre professional college program,Pijanowski,John,,,,,,,,,,,,,,,,
4062,10,Journal of Leadership Education,Developing Moral Imagination in Leadership Studies,2008,7,2, 24-31,24,31,http://www.journalofleadershiped.org/index.php/vol-7-iss-2/236-developing-moral-imagination-in-leadership-studies,imagination exercise generating novel mental images utility arts thought purely aesthetic tool cognitive orientation world imagination business leadership imagination shifts leadership away ingrained thinking emphasizes reframing moving constraining mental modeling formulating innovative imagination critical cognitive connection application module moral imagination leadership student gonzaga school masters organizational leadership program film case classic woody allen film crimes misdemeanors student ethics events assess viewpoints events practice reframing events moral imagination,Enlow,Barbra K.,Popa,Adrian B.,,,,,,,,,,,,,,
4070,10,Journal of Leadership Education,Empowering Community Members for Civic Leadership: The Institute for Community Leadership,2008,7,3, 28-49,28,49,http://www.journalofleadershiped.org/index.php/vol-7-iss-3/222-empowering-community-members-for-civic-leadership-the-institute-for-community-leadership,leadership emerge unlikely ages sizes shapes genders relationship theoretic practical applications evidenced institute community leadership icl civic leadership information icl institute goals examination achievements activity future projections success collaborative public ventures hackman johnson relates institute community leadership,Watt,Willis M.,"Ziegler, Jr.",Andrew H.,,,,,,,,,,,,,,
4258,10,Journal of Leadership Education,Examining the Role of Multicultural Competence in Leadership Program Design,2015,14,1, 1-13,1,13,http://www.journalofleadershiped.org/index.php/vol-14-iss-1/9-examining-the-role-of-multicultural-competence-in-leadership-program-design,multicultural competence leadership teacher institutions variance leadership program structure program diversity program multicultural competence student affairs cpreliminary mcsa scale measure multicultural competence student affairs professionals leadership education multicultural competence reflected practice design structure leadership program,Wilson,Amy B.,,,,,,,,,,,,,,,,
4269,10,Journal of Leadership Education,Teaching Moral Theories Using Lone Survivor,2015,14,1, 188-192,188,192,http://www.journalofleadershiped.org/index.php/vol-14-iss-1/272-teaching-moral-theories-using-lone-survivor,members seal team moral dilemma operation redwings mission compromised goat herders discovered position decide kill herders mission release terminating mission unsuccessfully student applied ethics class moral theories applied eventual decision,Boyd,Barry L.,,,,,,,,,,,,,,,,
4457,6,Journal of Management Education,Natural Capitalists: Increasing Business Students' Environmental Sensitivity,2003,27,2,144-157,144,157,http://jme.sagepub.com/cgi/content/abstract/27/2/144,management teacher colleges business enrich curricula environmental topic environmental material business student required course measures environmental business student expressed environmental measures course proposals environmental topic business course incorporate environmental material course,Cordano,Mark,Ellis,Kimberly M,Scherer,Robert F,,,,,,,,,,,,
4461,6,Journal of Management Education,Using The Concept Of Land To Ground The Teaching Of Management And The Natural Environment,2003,27,2,205-219,205,219,http://jme.sagepub.com/cgi/content/abstract/27/2/205,concrete concept land manifestation land ethic ground teaching management natural environment ten themes land applications concept land management education,"Walck, Christa",,,,,,,,,,,,,,,,,
4463,6,Journal of Management Education,The Expanding Significance Of One Acre,2003,27,2,236-245,236,245,http://jme.sagepub.com/cgi/content/abstract/27/2/236,acre square yards square feet seems insignificant marker human presence planet earth acre literally metaphor holds teaching device assignment undergraduate student learn connections natural environment privileged human management assignment student layers history acre land,"Gilbert, Daniel R",,,,,,,,,,,,,,,,,
4464,6,Journal of Management Education,Stakeholders As Coaches: An Experiential Method For Teaching Environmental Regulatory Negotiation,2003,27,2,246-270,246,270,http://jme.sagepub.com/cgi/content/abstract/27/2/246,teaching stakeholders coaches management student professionals wish learn regulatory negotiation process federal environmental rules experiential stakeholder briefings team role regulatory negotiation engaging participants learn manage negotiate parties stakeholders step back table content process environmental negotiation,"Ramus, Catherine A",,,,,,,,,,,,,,,,,
4554,6,Journal of Management Education,The Caring Approach and Social Issues in Management Education,2005,29,3,453-474,453,474,http://jme.sagepub.com/cgi/content/abstract/29/3/453,conversation teaching circles stakeholder theory absolute principles responding stakeholders organizational conversations occurred perspective social management topic caring perspective case merck river blindness example conversations quality management education century,Burton,Brian K,Dunn,Craig P,,,,,,,,,,,,,,
4557,6,Journal of Management Education,Dams and Salmon: A Northwest Choice,2005,29,3,512-525,512,525,http://jme.sagepub.com/cgi/content/abstract/29/3/512,experiential exercise participants assume roles stakeholder group controversy surrounding dam removal revive northwestern salmon populations role environmental context competing interests stakeholders global commons student conflict striving competitive advantage preserving global commons cost protecting environment claims environmental goods services regulations regulatory inaction pressure put dwindling salmon population exercise course instructor wants section module environment regulation stakeholder,Tucker,Michael,Tromley,Cheryl L,,,,,,,,,,,,,,
4569,6,Journal of Management Education,A Cross-Cultural Exercise: Expat in the Marketplace,2005,29,5,758-768,758,768,http://jme.sagepub.com/cgi/content/abstract/29/5/758,global marketplace student tobe manage context cultures cultural exercise simulation cultural interaction debriefing maximize learning,"Oddou, Gary R",,,,,,,,,,,,,,,,,
4691,6,Journal of Management Education,A Commentary on _ _Piercing the Bubble_ : Should Management Education _ _Confront_  Poverty? ,2008,32,6,731-737,731,737,http://jme.sagepub.com/cgi/content/abstract/32/6/731,commentary contrasts piercing bubble proposing pull push strategies businessschool meaningfully poverty social exclusion reframing poverty connect core business student interests career opportunities management practices wealth chance connection curriculum orientation businessschool parallel developments environmental sustainability field management education north american,"Dart, Raymond",,,,,,,,,,,,,,,,,
4696,6,Journal of Management Education,Management Education in Emerging Economies: The Impossible Dream? ,2008,32,6,792-819,792,819,http://jme.sagepub.com/cgi/content/abstract/32/6/792,management education countries poverty rampant seems contradiction terms country stronger competitiveness economic development tentative framework management education world poorest countries framework integrates management education country environment stage nature poverty openness educational practices ideas country modeling hard assess face obstacles draws case country southeast asia observations emerging countries asia africa challenges dream management education length time difficulties infusing concepts behaviour countries management education institutions,Napier,N K,Harvey,Michael,Usui,Kengo,,,,,,,,,,,,
4697,6,Journal of Management Education,Poverty and the Multiple Stakeholder Challenge for Global Leaders,2008,32,6,820-840,820,840,http://jme.sagepub.com/cgi/content/abstract/32/6/820,case business leadership problem poverty involving stakeholders emphasizes training prospective global leadership manage stakeholder relationships stakeholder dialogue stakeholder role played nongovernmental organizational simulation stakeholder dialogue skills practical lessons assumptions businesseducation stakeholders context poverty,Reade,Carol,Todd,Anne Marie,Osland,Asbjorn,Osland,Joyce,,,,,,,,,,
4765,6,Journal of Management Education,Native American Values and Management Education: Envisioning an Inclusive Virtuous Circle,2011,35,1,26-Oct,10,26,http://jme.sagepub.com/cgi/content/abstract/35/1/10,circles symbols interconnectedness behavioral circles vicious virtuous american indians caught vicious circle exclusion purported benefits westernization entrapment ongoing undermining culture identities native americans indigenous peoples world holding fast traditional values indigenous knowledge system spiritual orientations face social environmental humanity values generating life business behaviour management teacher native american values traditional lakota values bravery generosity fortitude wisdom management education move inclusive virtuous circle native american values equally valid dominant management values,Verbos,Amy Klemm,Gladstone,Joe S,Kennedy,Deanna M,,,,,,,,,,,,
4766,6,Journal of Management Education,Managing and Educating Outside: A Cree Hunter's Perspective on Management Education,2011,35,1,27-50,27,50,http://jme.sagepub.com/cgi/content/abstract/35/1/27,educational environmental sustainability interest management teacher james bay cree canada novel ecologically embedded management education inspiring template deep management education cree managing literally managing doors land ideas collaboratively cree tallyman senior hunter leader family hunting territory challenges managers student sustainability learn manage educate relocate relate management education local places working collaboratively indigenous peoples participatory,Jolly,Freddy,Whiteman,Gail,Atkinson,Miriam,Radu,Ioana,,,,,,,,,,
4768,6,Journal of Management Education,Close Encounters: Lessons From an Indigenous MBA Program,2011,35,1,66-83,66,83,http://jme.sagepub.com/cgi/content/abstract/35/1/66,entrepreneurship revitalizing economies american indian communities gonzaga school mba tribal college instructors teach entrepreneurship indigenous management education program cohort system campus course culturally curriculum changes program qualitative examination alumni survey survey foremost challenge program integration indigenous cultural values management practices mainstream business curricula prominent success survey fit program goals mission jesuit institution program resides survey impact program indigenous communities,Stewart,Daniel,Pepper,Molly B,,,,,,,,,,,,,,
4769,6,Journal of Management Education,Your Basket and My Basket: Teaching and Learning About M†ori-P†keh† Bicultural Organizing,2011,35,1,84-101,84,101,http://jme.sagepub.com/cgi/content/abstract/35/1/84,commitment partnership indigenous ori nonindigenous keh process bicultural organizing aotearoa zealand partnership process teaching learning closer encounters indigenous nonindigenous bicultural modeling derives response history colonization treaty waitangi forms biculturalism treaty governance indigenous nonindigenous cultural practices knowledges material indigenous peoples relationships written management curriculum presenting examples bicultural organizing theoretical framework analyses organizational terms race relations played power struggles concept whiteness organizational members struggles power struggles bicultural organizing nursing organizational examples commitment bicultural partnership modeling pedagogical resources bicultural organizing terms themes governance interview practices resources teacher bicultural modeling bring familiar organizational behaviour topic,Jones,Deborah,Creed,Douglas,,,,,,,,,,,,,,
4770,6,Journal of Management Education,Providing Space for Indigenous Knowledge,2011,35,1,102-118,102,118,http://jme.sagepub.com/cgi/content/abstract/35/1/102,colonial failed indigenous knowledge languages cultures determination reclaim nations identity visible jurisdictions nations peoples governments changes revitalize economic social cultural spiritual reflective response situation ori,Tangihaere,Tracey Mihinoa,Twiname,Linda,,,,,,,,,,,,,,
4772,6,Journal of Management Education,Surprise and Awe: Learning From Indigenous Managers and Implications for Management Education,2011,35,1,138-153,138,153,http://jme.sagepub.com/cgi/content/abstract/35/1/138,self reflexive exploration instances encounters indigenous managers challenged preconceptions management praxis moments challenges occurred experiences questions learning learning influence management education examples drawn project managers student working nongovernmental organization sector india kingdom encounters characterized experience surprise disorientation conceptualizing tasks management said capacity attending surprise decolonizing imagination element management education teacher student draw experiences teacher surprise management pedagogy,"Schwabenland, Christina",,,,,,,,,,,,,,,,,
4774,6,Journal of Management Education,More Than a Marriage of Convenience: The Convergence of Management and Indigenous Educational Practice,2011,35,1,168-186,168,186,http://jme.sagepub.com/cgi/content/abstract/35/1/168,globalized world imperative operate culturally diverse contexts intercultural management education prepares student work anywhere world lessons cultures managers operate international forums question reviewing lessons teaching indigenous peoples australia conversational narrative reflects understanding cultural domains knowledge system management education inclusion cultural standards management curricula,Nursey-Bray,Melissa,Haugstetter,Hilary,,,,,,,,,,,,,,
4791,6,Journal of Management Education,Creating a Safe Environment for Women's Leadership Transformation,2011,35,5,679-712,679,712,http://jme.sagepub.com/cgi/content/abstract/35/5/679,qualitative data transformational learning women training wot program environment conducive transformational learning women harmonious coalescing presence women participants instructors gender sensitive teaching learning practices integration safety participant willingness break habitual patterns transformational learning wot literatures proposing holistic explanation safety fostering women transformational learning training analytic framework expands conceptions transformational learning process,"Debebe, Gelaye",,,,,,,,,,,,,,,,,
4808,6,Journal of Management Education,A Methodology for Building Faculty Support for the United Nations Principles for Responsible Management Education,2012,36,3,312-336,312,336,http://jme.sagepub.com/cgi/content/abstract/36/3/312,evidence extant literature faculty critical driver nations principles management education prme school pursuing disciplinary sustainability integration faculty sustainability program exploratory methodology survey structural modeling measure differential faculty sustainability methodology drivers barriers expanding reach sustainability business faculty ultimately prme institutions distinct needs application methodology prme signatory institution actions intriguing difficulties gaining faculty acceptance prme,Maloni,Michael J,Smith,Shane D,Napshin,Stuart,,,,,,,,,,,,
4810,6,Journal of Management Education,Aligning the Hidden Curriculum of Management Education With PRME: An Inquiry-Based Framework ,2012,36,3,364-388,364,388,http://jme.sagepub.com/cgi/content/abstract/36/3/364,mainstreaming management education principles management education prme close hidden curriculum implicit dimensions educational experiences altering curricular goals content alone enough student social responsibility businessschool conceptualized multilevel learning environments comprising message sites student undergo moral learning socialization transformative learning communities practice theory inquiry framework prme implementation moral learning socialization account hidden curriculum diagnostic phase school prme needs implementation phase prme businessschool learning environments concept meta messages account student apprehend businessschool,"Blasco, Maribel",,,,,,,,,,,,,,,,,
4812,6,Journal of Management Education,From Idea to Action: Promoting Responsible Management Education Through a Semester-Long Academic Integrity Learning Project ,2012,36,3,428-455,428,455,http://jme.sagepub.com/cgi/content/abstract/36/3/428,semester action learning project undergraduate graduate management student learn ethics responsibility organizational behaviour policy college school academic integrity working team student adopt stakeholder management improvements school academic integrity policy dissemination enforcement facilitating project universities student ethics conduct policy informs informed individual organizational behaviour deeply social responsibility promoting enacted learning project promotes student internalization ethics principles accountability behaviour consonant core principles management education,Lavine,Marc H,Roussin,Christopher J,,,,,,,,,,,,,,
