"","title","authors","year","src","id","keywords","abstract"
"3728","Cultural Effects on Business Students’ Ethical Decisions: A Chinese Versus American Comparison","Sherry F Li Obeua S Persons",2010,"Journal of Education for Business","4a0fcd06-f283-308d-b849-1d340244e158",NA,"The authors used a corporate code of ethics to create 18 scenarios for examining cultural effects on ethical decisions of Chinese versus American business students. Four cultural differences were hypothesized to contribute to overall less ethical decisions of Chinese students. The results support the hypothesis and indicate strong cultural effects on 5 areas of the code: (a) accurate accounting records, (b) proper use of company assets, (c) compliance with laws, (d) trading on inside information, and (e) reporting unethical behavior. Business educators and corporate ethics trainers should be aware of these cultural effects, and provide more coverage and special emphasis on these areas when they have Chinese students or entry-level personnel."
"3729","MBA Internships: More Important Than Ever","Michael Dillon Pat McCaskey Eric Blazer",2010,"Journal of Education for Business","5f5080e7-9186-3bfb-99cc-0d919ebff27d",NA,"Twenty years ago, in response to an existing vacuum in the literature, a national study of MBA internships at programs accredited by the Association to Advance Collegiate Schools of Business International (AACSB) was published (P. H. McCaskey, 1988). The descriptive article was written to aid educators and administrators in their decision making with regard to MBA internship programs at their respective institutions. Despite relentless change in the marketplace for business schools, a review of the literature published in the interim shows little subsequent consideration of the topic. The authors not only compare the 1988 study with contemporary information but also expand on it to include data from MBA programs not presently accredited by the AACSB."
"3730","Evaluating the Use of Random Distribution Theory to Introduce Statistical Inference Concepts to Business Students","Karen H Larwin David A Larwin",2010,"Journal of Education for Business","fa861d01-57ee-382f-90d0-b7ad91637926",NA,"Bootstrapping methods and random distribution methods are increasingly recommended as better approaches for teaching students about statistical inference in introductory-level statistics courses. The authors examined the effect of teaching undergraduate business statistics students using random distribution and bootstrapping simulations. It is the first such empirical demonstration employing an experimental research design. Results indicate that students in the experimental group?where random distribution and bootstrapping simulations were used to reinforce learning?demonstrated significantly greater gains in learning as indicated by both gain scores on the Assessment of Statistical Inference and Reasoning Ability and final course grade point averages, relative to students in the control group."
"3731","Trends in Accounting Education: Decreasing Accounting Anxiety and Promoting New Methods","Jessica Buckhaults Diane Fisher",2010,"Journal of Education for Business","0188973b-d3e7-3823-84c5-cacb5069135e",NA,"In this paper, authors (a) identified accounting anxiety for the educator and the student as a possible explanation for the decline in accounting education and (b) investigated new methods for teaching accounting at the secondary and postsecondary levels that will increase interest in accounting education as well as decrease educator and student anxiety about accounting. By becoming more familiar with course material and incorporating new methods for teaching accounting, accounting educators can reduce anxiety for themselves and their students thereby increasing student learning."
"3732","Business Students’ Perceptions, Attitudes, and Satisfaction With Interactive Technology: An Exploratory Study","Jacqueline Kilsheimer Eastman Rajesh Iyer Kevin L Eastman",2010,"Journal of Education for Business","796ff0f0-e5b8-3ee7-97db-0478eea77108",NA,"The authors modeled the relationships between students? perceptions of interactive technology in terms of whether it helps them pay more attention and be better prepared in a Consumer Behavior course and their attitude toward and satisfaction with it. The results suggest that students who feel they pay more attention due to the use of Interactive Technology have a more positive attitude toward it. Additionally, those students who have a more positive attitude toward Interactive Technology are more satisfied with its use. There is not, however, a significant relationship between students feeling more prepared for the course due to the use of Interactive Technology and their attitude toward it."
"3733","Implementation of Assurance of Learning Plans: An Accounting Program and Individual Course Analysis","Anne L Christensen Andrew J Judd Nancy B Nichols",2010,"Journal of Education for Business","3c6b1eeb-8068-3e2c-8279-e5863b8ee61e",NA,"The authors surveyed faculty at AACSB-accredited schools regarding the learning goals and measures for their accounting programs as well as course objectives for the introductory tax course. They found over 50% of respondents were still developing their learning goals and measures and only 18% of respondents had completed 2 or more rounds of assessment. Whereas most accounting program goals are assessed with direct measures, accreditation program goals typically represent a small subset of the goals specified by professional bodies such as the AICPA. Assessment results have led to numerous changes in accounting programs and courses."
"3735","Experiencing and Measuring the Unteachable: Achieving AACSB Learning Assurance Requirements in Business Ethics","Katherine E Lawrence Kendra L Reed William Locander",2010,"Journal of Education for Business","104f6b1b-8509-3fa1-93f8-948ff04ceb29",NA,"The AACSB requires continuous improvement of business school outcomes through a comprehensive Assurance of Learning program. Measuring ethical decision making poses an interesting challenge for schools making it central to their mission. The authors provide an innovative and effective approach to assessing ethical decision making and closing the loop for continual improvement. Using a web-based simulation, results from 2 cohorts suggest that improvements based on shortcomings of one cohort can impact decision-making behaviors of subsequent cohorts."
"3736","Documenting and Explaining Major Field Test Results Among Undergraduate Students","Salvador Contreras Frank Badua Jiun Shiu Chen Mitchell Adrian",2010,"Journal of Education for Business","d672ad71-5e34-3fb8-8e6c-6201c9824351",NA,"The authors investigated the results of the Educational Testing Service Major Field Test (ETS-MFT) administered to business majors at a U.S. state university. Longitudinal trends and cross-sectional differences are documented, including significant performance differences among students of different majors. Findings suggest that a cohort affect may influence testing outcomes. The authors discuss with possible explanations for performance differences and explore means of remediation."
"3737","Information Systems Security and Computer Crime in the IS Curriculum: A Detailed Examination","C Bryan Foltz Janet S Renwick",2010,"Journal of Education for Business","ce5803e5-544c-3d35-b1de-f03454bed761",NA,"The authors examined the extent to which information systems (IS) security and computer crime are covered in information systems programs. Results suggest that IS faculty believe security coverage should be increased in required, elective, and non-IS courses. However, respondent faculty members are concerned that existing curricula leave little time for additional topics."
"3738","The Use of the ETS Major Field Test for Assurance of Business Content Learning: Assurance of Waste?","Paul M Mason B Jay Coleman Jeffrey W Steagall Andres A Gallo Michael M Fabritius",2010,"Journal of Education for Business","83fd8508-0cae-324c-98f1-0afc92a86589",NA,"Exit exams have become the currency of choice for both institutions and accrediting bodies seeking to demonstrate student learning. Most researchers have ignored the opportunity costs of these tests and the fundamental question of whether the exams add value to the assessment process already in place on college campuses (course testing and GPA). A statistical model that uses a student's GPA, SAT score, and demographic characteristics predicts the student's Major Field Test (ETSB) score quite well. Furthermore, the opportunity cost of administering these exams at the institution in question exceeds $25,000 annually. The authors argue that the cost-benefit tradeoff of the ETSB exit exam is unfavorable."
"3739","A Survey Data Response to the Teaching of Utility Curves and Risk Aversion","Jeffrey Hobbs Vivek Sharma",2010,"Journal of Education for Business","5978d286-27ce-3b27-b402-6cdb81dc2557",NA,"In many finance and economics courses as well as in practice, the concept of risk aversion is reduced to the standard deviation of returns, whereby risk-averse investors prefer to minimize their portfolios? standard deviations. In reality, the concept of risk aversion is richer and more interesting than this, and can easily be conveyed through theoretical or applied examples. The authors offer an example of a 2-asset choice problem in which risk-averse investors ought to prefer the asset with not only a higher standard deviation but also a lower expected return. A corresponding survey of 131 respondents confirmed this preference."
"3740","Faculty Perceptions of Business Advisory Boards: The Challenge for Effective Communication","Kelly M Kilcrease",2010,"Journal of Education for Business","727ed718-5312-3c11-8440-abe301a40606",NA,"The author surveyed over 1,600 business faculty from 395 AACSB-accredited schools to ascertain their opinions about business advisory boards. The findings reveal that vast majorities of faculty were not directly involved with their business advisory boards, but they received updates through documentation and administrative feedback. Most felt, however, the information provided was deficient in substance and depth. Consequently, faculty who did not attend board meetings saw the contributions and importance of boards as being less significant than did those faculty who attended the meetings. The author presents the results in relation to 6 specific disciplines and from previous studies."
"3741","An Exploratory Study of the Effect of Professional Internships on Students’ Perception of the Importance of Employment Traits","Brian Patrick Green Patricia Graybeal Roland L Madison",2010,"Journal of Education for Business","d4fa2a5d-2347-32de-a4e8-ec35288b9cb5",NA,"The authors measured the effects of a formal internship on students? perceptions of the importance of traits employees consider during the hiring process. Prior studies have reported that accounting firms perceive students with internship experience as better entry-level accountants. This perception may be related to changes in student beliefs after participating in an internship program. The authors report student and employer values of specific hiring traits. The found that students distinguish between the value of various traits described as important to employers during the interview process. They also found that the values students apply to these traits change after their internship period."
"3742","Using Typologies to Interpret Study Abroad Preferences of American Business Students: Applying a Tourism Framework to International Education","Peter W Cardon Bryan Marshall Amit Poddar",2010,"Journal of Education for Business","6bf86b5a-69e2-3e60-8aab-55d283c87f7d",NA,"The authors describe research that applies a tourist framework to study abroad attitudes and preferences. A total of 371 university business students in the Southern region of the United States completed a survey that included the International Tourist Role scale and study abroad attitudes and preferences. These students were grouped into one of 4 international tourist typologies: familiarity seekers, controlled exposure seekers, spontaneous dissimilarity seekers, and cultural dissimilarity seekers. Identifying the combination of travel preferences held by members of these 4 typologies can help business educators and study abroad professionals design, develop, and market study abroad programs for business students."
"3743","Air Force Commanders and Barriers to Entry Into a Doctoral Business Program","Tony Williams Steven D LeMire",2011,"Journal of Education for Business","00c2f666-736c-3d7a-937d-f201f460037c",NA,"The authors examined professionally qualified Air Force commanders? barriers to entry into a business doctoral degree program related to the factors of time, financial means, academics, and motivation. Of the 116 present commanders, 63% were interested in pursuing a doctorate in business. For the commanders interested in obtaining a doctorate degree in business, time was the largest barrier whereas financial, academics, and motivation were, on average, not found to be large barriers to entry. For the barrier of time, the commanders indicated a willingness to first sacrifice personal time and then family time to pursue the doctoral degree."
"3744","Lifelong Learning: Characteristics, Skills, and Activities for a Business College Curriculum","Douglas Love",2011,"Journal of Education for Business","a23bcd76-0a20-3437-b239-11140c61d300",NA,"The literature places great importance on lifelong learning, but leaves its meaning open to a wide range of interpretations. Much is written about lifelong learning after leaving school with little about business college preparation of lifelong learners. This is the departure point for the study's providing one college's operational definition of lifelong learning by identifying 8 specific characteristics the faculty said lifelong learners should possess. The authors identify 18 skills the faculty believes lead to the achievement of the lifelong learner characteristics and describes activities that develop these skills. Other institutions may benefit by adapting the enumerated characteristics, skills, and activities as well as the process used to determine them."
"3745","Business Communication Skills in Information Systems (IS) Curricula: Perspectives of IS Educators and Students","Khaled A Alshare Peggy L Lane Donald Miller",2011,"Journal of Education for Business","e84b931c-b869-379f-a7da-992c66ea20a0",NA,"As the importance of communication skills for students, regardless of their disciplines, becomes evident, it is important to determine whether colleges provide students with adequate opportunities to acquire such skills. The authors compared information systems (IS) educator and student perceptions of communication skills in IS curricula. Gender, discipline, position and student classification, and school size were among the variables that were examined. Results showed that educators and students agreed that IS curricula had the appropriate emphasis on many of the communication skills. However, the two groups significantly differed on their extent of agreement or disagreement with appropriate level of emphasis and the number of courses that cover such communication skills. Results revealed that educators felt there were a few communication skills, such as proofreading, listening, facilitating meetings, and using interpersonal skills with external customers and management, that needed more emphasis in the IS curriculum. Implications for educators and researchers are reported."
"3746","Removing Size as a Determinant of Quality: A Per Capita Approach to Ranking Doctoral Programs in Finance","Roger McNeill White John Bryan White Michael M Barth",2011,"Journal of Education for Business","7e71e1b8-c078-37bf-9c8a-ec9e21d12ec3",NA,"Rankings of finance doctoral programs generally fall into two categories: a qualitative opinion survey or a quantitative analysis of research productivity. The consistency of these rankings suggests either the best programs have the most productive faculty, or that the university affiliations most often seen in publications are correlated with institutional quality, which biases the rankings towards larger programs. The authors introduce a per capita measure of research output to evaluate finance programs in a context that removes absolute size as a variable. The results indicate that smaller programs in the field are frequently overlooked in traditional rankings."
"3747","Using Web-Based Foreign Advertisements in International Marketing Classes","Jason Ryan",2011,"Journal of Education for Business","8091e706-e346-31ea-8ae8-66adceb19ce2",NA,"The author examines the use of the Web-based foreign advertisements for enhancing the international awareness of undergraduate marketing students. An analysis compares the adaptation of advertisements for identical products to the cultural perceptions and values of consumers in different countries. In a sample of 110 international marketing students, 41% rated the analysis of foreign advertisements as ?useful? and 41% ?highly useful?; 71% of students observed highly significant differences between foreign and domestic advertisements, 29% perceived moderate differences."
"3748","MBA Attitudes Toward Business: What We Don't Know Can Hurt Us or Help Us","William J Lundstrom",2011,"Journal of Education for Business","42629cff-2c2f-3a0f-a3da-79ccffa58df8",NA,"MBA students are often treated as a blank sheet of paper on which the MBA program and its faculty etch and imprint the knowledge and philosophy of business success. Implicit in this thinking is that students are willing neophytes in this ritualistic process without a perceptual screen shaping and molding the content being espoused by legions of business philosophers?both academic and professional. The author sheds light on the attitudinal states of the MBA students who occupy those many seats, engage in class discussions, analyze cases, and finally are knighted as Masters of the Universe. Quite surprisingly, MBA students have diverse attitudes toward the business community. In a sample of 866 MBA students representing 27 MBA programs around the United States, the research suggests that these students do not embrace all aspects of business practices. Students are biased, skeptical and, on certain issues, downright critical of the community they are about to join."
"3749","Increasing Student-Learning Team Effectiveness With Team Charters","Phillip Hunsaker Cynthia Pavett Johanna Hunsaker",2011,"Journal of Education for Business","f3b24d99-88ed-39b3-8acd-0ff43a13855c",NA,"Because teams are a ubiquitous part of most organizations today, it is common for business educators to use team assignments to help students experientially learn about course concepts and team process. Unfortunately, students frequently experience a number of problems during team assignments. The authors describe the results of their research and efforts to enhance student team effectiveness by providing a team charter assignment and coaching students about its implementation. Descriptions of the team charter assignment, its components, theoretical foundations, effectiveness, and ideas for future developments are provided."
"3750","The Assurance of Learning Tool as Predictor and Criterion in Business School Admissions Decisions: New Use for an Old Standard?","Bryan J Pesta Robert F Scherer",2011,"Journal of Education for Business","98a27c06-06ec-335e-a07b-8e14149b5796",NA,"The Association to Advance Collegiate Schools of Business incorporates program assessment as an integral part of the accreditation process. Assessment tools created to meet assurance of learning standards, however, must go beyond grades and measure student learning directly. The author shows that an in-house assessment tool predicted student learning and correlated well with admissions criteria used to select students into an MBA program. Specifically, assessment exam scores from 182 MBA students correlated .47 with their final MBA grades. The assessment exam scores themselves were also well predicted by student GMAT scores and undergraduate grades. The results show that assurance of learning assessment tools can be useful for more than just accreditation decisions."
"3751","Corporate Social Responsibility and the Millennials","Teresa McGlone Judith Winters Spain Vernon McGlone",2011,"Journal of Education for Business","365c461c-2074-3870-96c5-44c78c6e343a",NA,"The incorporation of corporate social responsibility (CSR) into an organization's strategic plan may impact the company's ability to attract and keep members of the Millennial generation as employees. The authors examined the CSR attitudes of college students and the correlation of these attitudes with willingness to work for companies that emphasize CSR through employee volunteerism. The outcome from an event consisting of 9 high-level executives from for- and nonprofit companies explaining their CSR philosophy to these students is described. Results indicated that the event itself was responsible for changes in the students? attitudes and were not correlated with earlier attitudes or actions."
"3752","“Friending” Professors, Parents and Bosses: A Facebook Connection Conundrum","Katherine A Karl Joy V Peluchette",2011,"Journal of Education for Business","afbe3934-e1dd-3dc4-8530-a5bb72237a87",NA,"The ever-growing popularity of Facebook has led some educators to ponder what role social networking might have in education. The authors examined student reactions to friend requests from people outside their regular network of friends including professors, parents, and employers. We found students have the most positive reactions to friend requests from their mother or boss. Possible educational uses for Facebook, recommendations on Facebook etiquette for business educators, and directions for future research are discussed."
"3753","Lowering Business Education Cost With a Custom Professor-Written Online Text","Lori Jo Baker-Eveleth Jon Robert Miller Laura Tucker",2011,"Journal of Education for Business","7661115a-11b8-3fdc-9bc8-0d73dc64b68f",NA,"Inflation-adjusted tuition and fees in education have risen for decades. College textbook costs have risen as well. The authors discuss reasons for higher textbook costs. The development and use of encyclopedic introductory textbooks creates higher monetary cost for students and higher nonmonetary cost for students and teachers, from increased text?course friction. One method to lower costs is the custom, professor-written online textbook. Development issues, such as curriculum coordination, course organization, copyright, institutional cooperation and contractual agreements, pricing, and revenue distribution, are discussed in the business college context. Additionally, student opinion on whether the text was a valuable learning tool is presented and discussed."
"3754","An Extension of the Theory of Reasoned Action in Ethical Decision Contexts: The Role of Normative Influence and Ethical Judgment","Kevin Celuch Andy Dill",2011,"Journal of Education for Business","affc318b-ca52-3a2d-b85a-17126848ce38",NA,"The moral conduct of organizations is ultimately dependent on the discrete actions of individuals. The authors address the scholarly and managerial imperative of how individuals combine various cognitions in their ethical decision making. The study extends the understanding of ethical decision making by exploring relationships among Theory of Reasoned Action?relevant constructs. Specifically, the authors examined a model that included an expansion of normative influence to include a behavioral norm and an ethical judgment construct as proximal to intention. To their knowledge, these relationships had not been simultaneously explored in the business ethics literature. Responses from a multidisciplinary student sample to 2 ethical scenarios were examined with structural equation modeling and largely support-hypothesized relationships. Results hold implications for future theory, research, and management of individual-level ethical decision making."
"3755","Teaching Higher Order Thinking in the Introductory MIS Course: A Model-Directed Approach","Shouhong Wang Hai Wang",2011,"Journal of Education for Business","a8749208-2840-34a6-bb8c-40d6877e7e24",NA,"One vision of education evolution is to change the modes of thinking of students. Critical thinking, design thinking, and system thinking are higher order thinking paradigms that are specifically pertinent to business education. A model-directed approach to teaching and learning higher order thinking is proposed. An example of application of the proposed approach to teaching the introduction management information systems course is presented."
"3756","Does Economics Education Make Bad Citizens? The Effect of Economics Education in Japan","Yoshio Iida Sobei H Oda",2011,"Journal of Education for Business","9504e149-f4d0-317d-bc6e-8b9e7ecfbc9a",NA,"Does studying economics discourage students? cooperative mind? Several surveys conducted in the United States have concluded that the answer is yes. The authors conducted a series of economic experiments and questionnaires to consider the question in Japan. The results of the prisoner's dilemma experiment and public goods questionnaires showed no differences between the behaviors of economics majors and nonmajors. The uniqueness of economics majors was found in their answers to questions concerning whether they behave honestly if they pick up money. The percentage of economics majors who said that they behave honestly was significantly lower than that of students in other disciplines."
"3757","The Team-Taught Cross-Functional Core: Insights From a Long-Term Undergraduate Program","John A Buttermore",2011,"Journal of Education for Business","efa3c7eb-3e82-3126-8209-ed1a53b06c12",NA,"A small number of undergraduate business schools have made significant changes to their curriculum to deliver a team-taught, cross-functional undergraduate core. The author examines an exemplary early-adopting program to better understand the long-term impact such a change has had on the overall organization, and to seek insights on implementation and sustainability from these experienced faculty and administrators. The author found a program that benefits students with a well-rounded view of how business operates and the people skills employers want. In the process the study school has made broad and lasting connections to business, created a sustaining model to help support the program, and redefined its culture as a community of learners."
"3758","Asynchronous Knowledge Sharing and Conversation Interaction Impact on Grade in an Online Business Course","Kenneth David Strang",2011,"Journal of Education for Business","dd557fc4-9fd5-36d6-b9d1-33f3f8051593",NA,"Student knowledge sharing and conversation theory interactions were coded from asynchronous discussion forums to measure the effect of learning-oriented utterances on academic performance. The sample was 3 terms of an online business course (in an accredited MBA program) at a U.S.-based university. Correlation, stepwise regression, and multiple least squares regression were used to create a statistically significant model with 4 interaction factors that captured 89% of adjusted variance effect on grade. Although factor multicollinearity was excessive, the model supported a hypothesis that more student interaction in all 4 discussion forums predicted a higher grade. Certain types of asynchronous forums presented negative factor coefficients, which implied too much interaction may be counterproductive (cognitive load theory or the law of diminishing returns)."
"3759","Deans’ Perceptions of AACSB-Endorsed Post-Doctoral Bridge Programs","Shawn Mauldin Bruce McManis Kevin Breaux",2011,"Journal of Education for Business","01d73f17-911a-3c48-8504-d730199a25e2",NA,"The Association to Advance Collegiate Schools of Business (AACSB) International has endorsed 5 Post-Doctoral Bridge (PDB) to Business Programs. The objective of these programs is to prepare PhDs from other academic programs for teaching and research careers in business. The authors solicited feedback from deans of AACSB-accredited business schools as to their perceptions of these PDB programs. The results provide information to business schools offering bridge programs and business schools recruiting graduates of bridge programs, as well as individuals considering the transition. The results indicate that deans? perceptions of PDB programs are extremely mixed."
"3760","Personal Finance Education in Recessionary Times","Nancy Groneman Hite Thomas Edwin Slocombe Barbara Railsback Donald Miller",2011,"Journal of Education for Business","2ec58288-167f-3a1c-b02b-b8e1578aa8e1",NA,"The authors report the status of personal financial education in light of the recent economic crisis from the perspective of secondary school business teachers. Results showed that in the state of Kansas, 20% of the schools required a personal finance course prior to high school graduation, with 12% considering such a requirement. The recession has had a small but positive impact on personal finance enrollments and graduation requirements. Overall, 20% of the schools in this state were not complying with the state mandate to teach financial literacy. The demographic similarities between Kansas and the rest of the United States suggest a widespread need for additional financial literacy education."
"3761","Student Expectations of Technology-Enhanced Pedagogy: A Ten-Year Comparison","Mary Jo Jackson Marilyn M Helms William T Jackson John R Gum",2011,"Journal of Education for Business","1ec62591-04b4-3b71-9c80-cf1178728170",NA,"The influx of technology into education has begun a transformation of the classroom. The authors replicated a 1996 study of college students? expectations of technology to be used in the classroom. Students reported prior experience with computer technology, their ideal classroom instruction techniques, and what technology-enhanced pedagogies they anticipated in college classrooms. Although student desires have changed, the picture of an ideal classroom still shows a strong desire for lecture-dominated classes with class discussion and exercises, written handouts, and outlines. Implications and suggestions for future research are included."
"3762","A Statistical Framework for Assessment Using the ETS Major Field Test in Business","Daniel Murray Settlage Latisha Ann Settlage",2011,"Journal of Education for Business","55c63247-652e-376f-a8d1-8f578f4530ce",NA,"The Major Field Test in Business (MFT-B) is a widely used end-of-program assessment tool; however, several challenges arise when using the test in this capacity. Changing student demographics and the lack of a statistical framework are two of the most vexing issues confronting educators when using the MFT-B for programmatic assessment. The authors extended the literature by developing an analytical framework that controls for student demographics and provides statistically valid evidence of outcomes assessment. Application of the model to a sample data set revealed that the model fit well (R 2 = .517) and provides a valid framework for the exploration of outcomes assessment."
"3763","Assessing Higher Level Learning: Developing Rubrics for Case Analysis","Linda Rochford Patricia S Borchert",2011,"Journal of Education for Business","5dfc6f7c-5bf4-3d0e-ae51-b678b7abe640",NA,"Case study analyses allow students to demonstrate proficiency in executing authentic tasks in marketing and management, facilitating faculty evaluation of higher order learning outcomes. Effective and consistent assessment of case analyses depends in large part on the development of sound rubrics. The authors explored the process of rubric development as it relates to assessing problem-solving and decision-making skills through the use of case analysis. Suggestions and guidance for this process are offered based on the literature and compared with the methods used by the authors."
"3764","The Gatekeepers of Business Education Research: An Institutional Analysis","Frank R Urbancic",2011,"Journal of Education for Business","b7563aea-cca7-3193-ac6e-af85c81625a7",NA,"The author ranked the academic standing of universities based on faculty representation to the editorial boards of business education journals. Previous studies that ranked institutions for editorial board representation focused on journals that primarily favor publication of basic and applied research contributions. As a result, prior research has accorded either very minimal or no consideration for journals that publish learning and pedagogical research. This author addressed the aforementioned shortcoming by extending the editorial board ranking method to include 1,279 editorial board affiliations for 31 business education journals. The rankings provide a comparative perspective on institutional affiliations and participation in the peer review process for business education research."
"3765","The Accounting Undergraduate Capstone: Promoting Synthesis, Reflection, Transition, and Competencies","Grace F Johnson Abdel K Halabi",2011,"Journal of Education for Business","134fd0e1-06a3-32a5-91b1-7ab11fca6deb",NA,"The authors review 24 midwestern institutions that have an undergraduate capstone course. Specifically they focus on accounting capstone courses, discovering that these are used to promote personal and functional skill development in 8 areas: research, problem solving, critical thinking, reflection, synthesis, teamwork, communication, and professional orientation. These skills are targeted as they prepare students to enter the accounting profession and make connections with the business environment. These skills track closely with the competencies identified in the American Institute of Certified Public Accountants Core Competency Framework."
"3766","Relating Gap Analysis Results to Information Systems Program Attitudes: The Identification of Gap Priorities and Implications","Stuart Van Auken Earl Chrysler Ludmilla Gricenko Wells Mark Simkin",2011,"Journal of Education for Business","9e43103b-c798-3a3f-b56f-2fd6c3508d3e",NA,"The authors utilized a gap analysis approach to assess general IS knowledge and skill voids or overages in a specific program context. The authors asked alumni to reveal the emphasis that should have been given to 10 IS knowledge and skill areas and compared the results with the emphasis that was actually given. They proceed by relating the revealed gaps to IS program attitude, thus providing a means for gap prioritization and attitudinal improvement. The authors develop perspectives into the implications of gap results, as well as other issues and limitations."
"3767","Vertical Integration: Results From a Cross-Course Student Collaboration","Thomas Sloan David Lewis",2011,"Journal of Education for Business","90176844-5aaa-3259-9feb-6114af484e73",NA,"The authors report the results of a cross-class project involving sophomore-level students in an Operations Analysis (OA) class with junior-level students in an Operations Management (OM) class. The students formed virtual teams and developed a simulation model of a call center. The OM students provided the management expertise, while the OA students provided the technical background. Our objective was to reinforce concepts from both courses while providing an opportunity to work in virtual teams. Results suggest great dissatisfaction with virtual teams. Many communication and technology challenges need to be overcome to make this approach a practical one."
"3768","Impact of Cooperative Business Management Curriculum on Secondary Student Attitudes","Gregory McKee Stacy K Duffield",2011,"Journal of Education for Business","ec31f8e9-a006-3fb7-a74e-a58b141ac65b",NA,"The authors examined the effect a curriculum about cooperative businesses had on high school student attitudes toward these businesses. Cognitive, affective, and behavioral dimensions were measured before and after participating in the curriculum. Older high school students increased their attitudes toward cooperatives more than did younger students. Students with prior exposure to cooperatives had increases in positive attitudes toward cooperatives. Larger increases were increased in positive attitudes in female students than male students. Finally, students in regions of North Dakota with relatively fewer cooperatives per square mile had larger increases in positive attitudes."
"3769","Retention of Economics Principles by Undergraduates on Alternative Curricular Structures","Daniel K N Johnson Kristina M Lybecker Corrine H Taylor",2011,"Journal of Education for Business","89599ab1-43cb-3400-bd0b-fa76b3bcde75",NA,"The authors investigated whether the curricular structure of an economics course (semester, trimester, or compressed block schedule) has an effect on an undergraduate's subsequent retention of course material, while controlling for other relevant differences. They tested separately for theoretical or process comprehension and for graphical construction or interpretation, while separating microeconomics from macroeconomics content as well. They used an instrument to address the no-stakes testing problem, and their Heckman two-stage estimations present some interesting results for educators and institutional policymakers alike."
"3770","Teaching Business Statistics in a Computer Lab: Benefit or Distraction?","Linda R Martin",2011,"Journal of Education for Business","130c3531-d32d-3863-9f07-faa5a08cba26",NA,"Teaching in a classroom configured with computers has been heralded as an aid to learning. Students receive the benefits of working with large data sets and real-world problems. However, with the advent of network and wireless connections, students can now use the computer for alternating tasks, such as emailing, web browsing, and social networking. Do these distractions diminish the benefits of the computers? An experiment was conducting comparing exam scores in two different classes, one class held in a traditional classroom and another class taught in a computer lab classroom. Holding constant other factors such as student's ability and demographics, the results show a small negative effect from conducting class in a computer equipped classroom."
"3771","Let Them Decide: Student Performance and Self-Selection of Weights Distribution","Brian A Vander Schee",2011,"Journal of Education for Business","6a6c09d5-b881-36d6-ae86-0fc5111cd1f8",NA,"Previous researchers have focused on student sense of control, grading, and academic performance. However, the influence of letting students self-select the percentage weights for graded course components is not clear. In this research students selected the percentage weights distribution for the graded components in the Capstone: Strategic Management course. Students were then surveyed to solicit their feedback. The results indicate that student sense of control and performance were positively influenced by self-selecting the weights distribution. Moreover, the self-selection process itself may account for variance in performance more so than calculating final course grades using a particular weights distribution."
"3772","Business Statistics and Management Science Online: Teaching Strategies and Assessment of Student Learning","Rose Sebastianelli Nabil Tamimi",2011,"Journal of Education for Business","9ea70b16-47de-3e8a-b02e-91cc515ad1fa",NA,"Given the expected rise in the number of online business degrees, issues regarding quality and assessment in online courses will become increasingly important. The authors focus on the suitability of online delivery for quantitative business courses, specifically business statistics and management science. They use multiple approaches to assess student learning. Their findings suggest that features involving professor?student interaction are the most useful, features promoting student?student interaction are the least useful, and discussion forums are of limited value in learning quantitative content. The authors also illustrate how questions embedded in an online final exam can be used to measure desired student learning outcomes."
"3774","Developing a Forensic Approach to Process Improvement: The Relationship Between Curriculum and Impact in Frontline Operator Education","Simon Croom Alan Betts",2011,"Journal of Education for Business","f8523ac8-3297-33e7-bbdc-26204c9f4002",NA,"The authors present a comparative study of 2 in-company educational programs aimed at developing frontline operator capabilities in forensic methods. They discuss the relationship between the application of various forensic tools and conceptual techniques, the process (i.e., curriculum) for developing employee knowledge and capability, and the impact on process improvement. The authors conclude that the use of e-learning via online learning management support and associated media has a positive impact on learner retention and application of concepts and techniques."
"3775","Marketing Professors’ Perspectives on the Cost of College Textbooks: A Pilot Study","Lawrence S Silver Robert E Stevens Kenneth E Clow",2011,"Journal of Education for Business","71316994-de95-38bf-9994-d099da77860e",NA,"Textbooks are an integral component of the higher education process. However, a great deal of concern about the high costs of college textbooks has been expressed by those inside and outside of higher education. The authors focus on the results of a pilot study of a survey of marketing professors? criteria and use of textbooks and their reactions to some of the changes that have been implemented or may be implemented by universities, state legislatures, and publishers to combat these cost escalations. Findings indicate that respondents appear to have strong resistance to university, legislative, and publisher actions that infringe on their options in selecting textbooks and how long they would have to use a specific textbook before replacing it with a newer edition. This was particularly true of a university policy requiring low-cost textbooks be adopted, requiring instructors to keep textbooks for all classes for at least 3 years, requiring publishers to send an invoice after a 30-day review period, and requiring sending only 1 examination per department. There were also significant differences among respondents based on a t test and analysis of variance. Basically, those who had more teaching experience (11 or more years) were opposed to any legislation or university policy about publishers releasing cost data or requiring the use of the lowest cost text. They also ranked the importance of content higher than their counterparts."
