Disc,journal,title,year,vol,num,pages,PageFrom,PageTp,url,abstract,Author,A1Delim,A2Delim,A3Delim,A4Delim,A5Delim,A6Delim,A7Delim,A8Delim,A9Delim,Auth1,Auth2,Auth3,Auth4,Auth5,Auth6,Auth7,Auth8,Auth9,PgDelim,PgFrom,PgTo,
6,Journal of Education for Business,Peer Evaluation in the Classroom: A Check for Sex and Race/Ethnicity Effects,2001,76,5,274--281,,,http://dx.doi.org/10.1080/08832320109599648,"Abstract Using a sample of 221 undergraduate students enrolled in human resource management courses taught in a business school, this study checked for sex and race/ethnicity effects in peer ratings of classroom presentations. Student age and student presenter frequency of participation in the classroom were the control variables. Our primary goal was to find out whether peer ratings were susceptible to the same-group preference bias. Results showed no consistent tendency by students to favor student presenters from their own groups. Frequency of participation by presenters in classroom discussions turned out to be a better predictor of student ratings of presentations by peers than any of the other factors studied.","Ghorpade, Jai; Lackritz, James R",14,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Ghorpade, Jai","Lackritz, James R",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,274,281,
6,Journal of Education for Business,The Readability of Typefaces and the Subsequent Mood or Emotion Created in the Reader,2001,76,5,270--273,,,http://dx.doi.org/10.1080/08832320109599647,"Abstract Does typeface affect readability and a reader's mood or emotion? In this study, I surveyed a sample of students and faculty on their perceptions of the readability of, and emotion imparted by, 10 typefaces. I found that the majority of subjects agreed on the readability factor of 10 typefaces. My expectation that the majority of subjects would agree on the best-fit mood or emotion created by each of the typefaces was confirmed for four of the typefaces and refuted for six. Finally, I found a lack of consensus regarding the (a) overall easiest-to-read, (b) most-difficult-to-read, and (c) favorite typeface.","Gump, John E",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Gump, John E",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,270,273,
6,Journal of Education for Business,Creation and Assessment of an Integrated Business Course: One College's Experience,2001,76,3,149--159,,,http://dx.doi.org/10.1080/08832320109601303,"Abstract This article reports on an Integrated Business Course (IBC) at the College of Business Administration. The IBC's goal is to provide business students with an understanding of the integrated nature of organizational functions; it uses student teams for project management. Using a semester-long case representing typical issues facing a family-owned firm in today's auto replacement parts industry, we created incidents that required individual and project team activities?strategic decisionmaking, implementation challenges, and operational issues. Students were assigned to one cross-functional project team for the semester and to roles that changed for each incident. Our article describes instructional and administrative issues and multiple methods of assessing the IBC's effectiveness.","Hartenian, Linda S; Schellenger, Michael; Frederickson, Paul",19,41,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Hartenian, Linda S","Schellenger, Michael","Frederickson, Paul",-x-,-x-,-x-,-x-,-x-,-x-,4,149,159,
6,Journal of Education for Business,"Cyber Dimensions: Using World Wide Web Utilities to Engage Students in Money, Banking, and Credit",2001,76,3,167--172,,,http://dx.doi.org/10.1080/08832320109601305,"Abstract All business school faculties increasingly are being challenged to use technology to teach and engage today's student more effectively. In this article, we describe and examine the pedagogic foundations behind the selection of new technology tools and their implementation in an undergraduate finance course. The discussion focuses on the use of a course Web page and, more particularly, threaded discussions as new tools to help educate and engage students. We also provide preliminary evidence on the effectiveness of these tools.","Hein, Scott E; Stalcup, Katherine Austin",14,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Hein, Scott E","Stalcup, Katherine Austin",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,167,172,
6,Journal of Education for Business,Developing a Workplace Skills Course: Lessons Learned,2001,76,3,138--143,,,http://dx.doi.org/10.1080/08832320109601301,"Abstract The business community and educators have expressed concern about the deficiencies in students' skills, in particular communication, teamwork, thinking, and problem-solving skills. This article discusses the experience of implementing a course designed to develop and hone those skills, the faculty and student reaction to it, and the lessons learned. The article will provide a perspective for other educators who may be considering the addition of a skills development course to their curriculum.","Holter, Norma C; Kopka, Donald J",16,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Holter, Norma C","Kopka, Donald J",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,138,143,
6,Journal of Education for Business,E-Commerce Courses: Overview of Nature and Content,2001,76,6,332--337,,,http://dx.doi.org/10.1080/08832320109599658,"Abstract This article examines the content of e-commerce course syllabi available electronically on the World Wide Web. Two data sources, Google Web Directory for E-Commerce Courses and ISWorld Net's Electronic Course Syllabi Page, provided 65 usable course syllabi representing 47 colleges and universities. Our analysis revealed that most of the courses were graduate level and used between one and four textbooks as the primary reading source. The books, nontextbook reading sources, and topics covered varied. No one book or nontextbook reading source predominated among the courses; and electronic payment systems, security issues, and business models were the only topics covered the majority of the time.","King, Chula G; Frank, Sarah L; Platt, Richard G",14,30,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"King, Chula G","Frank, Sarah L","Platt, Richard G",-x-,-x-,-x-,-x-,-x-,-x-,4,332,337,
6,Journal of Education for Business,Student Personality Type Versus Grading Procedures in Intermediate Accounting Courses,2000,76,1,28--35,,,http://dx.doi.org/10.1080/08832320009599047,"Abstract Though teams composed of various personality types are expected to perform quite well as problem solvers, the extant literature has demonstrated a fairly narrow range of personality types in business courses and the accounting profession. To determine whether various grade-influencing activities in accounting courses favor certain personality types, the personality preferences and temperaments of 82 intermediate accounting students were determined. Relationships were then found between personality variables and the number of class absences, class participation, and the performance on homework and problems on the final examination.","Lawrence, Robyn; Taylor, Larry W",16,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Lawrence, Robyn","Taylor, Larry W",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,28,35,
6,Journal of Education for Business,"Race, Hispanic Ethnicity, and the Future of the College Business Major in the United States",2001,76,4,209--215,,,http://dx.doi.org/10.1080/08832320109601312,"Abstract This article explores the impact of race and Hispanic ethnicity on the business major. Results of a survey show that, when other characteristics are held constant, Asians and non-Hispanic Blacks are less likely and Hispanics more likely to major in business than non-Hispanic Whites are. If, for each demographic group, the high school graduation rate, the percentage of high school graduates attending 4-year institutions, and the percentage of students majoring in business remain constant, an increase in the number of business majors can be expected. However, if Hispanics and non-Hispanic Blacks make socioeconomic advances, the number of business majors is likely to increase to a lesser degree and may even decrease.","Leppel, Karen",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Leppel, Karen",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,209,215,
6,Journal of Education for Business,Personality Traits of White-Collar Telecommuters: Perceptions of Graduating Business Students,2001,76,5,257--261,,,http://dx.doi.org/10.1080/08832320109599645,"Abstract In this study, we examined perceptions of university business students entering the workforce in the new millennium. Because these students represent the new workforce, we investigated their interest in white-collar telecommuting, perceptions of desirable personality traits for white-collar telecommuters, and intended industries of employment after graduation. Our results indicate that this group expected white-collar telecommuters to be highly independent, honest, dependable, and resourceful, and to possess initiative and admirable ethical behaviors. These expectations suggest the importance of proper preparation by business and information systems educators, who must stay abreast of the issues and demands of white-collar telecommuting.","Lomo-david, Ewuuk; Griffin, Frank",18,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Lomo-david, Ewuuk","Griffin, Frank",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,257,261,
6,Journal of Education for Business,Accounting Educators' Concerns About the AECC Position and Issues Statements,2000,76,1,24--27,,,http://dx.doi.org/10.1080/08832320009599046,"Abstract The purpose of this study was to survey accounting educators regarding their opinions on the Accounting Education Change Commission's (AECC) position and issues statements. The AECC issued the statements to provide a framework for the reform of accounting classrooms. A 35-item concerns questionnaire was mailed to all 2-year and 4-year accounting educators in 1 state. Results indicate that these professors are inexperienced users of the AECC's position and issues statements, although some exceptions were noted. The results indicate that accounting educators need further exposure to the AECC statements, including the details of how to teach in a reform-consistent manner.","Lux, Daniel F",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Lux, Daniel F",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,24,27,
6,Journal of Education for Business,Classroom Financial Analysis With Electronic Databases,2001,76,3,144--148,,,http://dx.doi.org/10.1080/08832320109601302,"Abstract This article presents tools to improve student learning in financial analysis beyond what is achieved through traditional textbook methods. The two-pronged approach includes real-world financial data in electronic form and integrative student assignments. The three most popular electronic academic financial databases (EDGAR, Disclosure, and Compustat) are described, with emphasis on hands-on classroom assignments that make financial analysis relevant to students. We also include financial analysis modules designed to synthesize material from a variety of business disciplines. These include a key ratio comparison module, a growth rate calculation module, a quality cash flows module, and a module for developing a sample of companies based on annual report text.","Maher, Matt; Schooley, Diane K; Fry, Phil",12,31,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Maher, Matt","Schooley, Diane K","Fry, Phil",-x-,-x-,-x-,-x-,-x-,-x-,4,144,148,
6,Journal of Education for Business,Aging and Employment: Characteristics of Those Working and Retired in California,2000,76,1,11--14,,,http://dx.doi.org/10.1080/08832320009599043,"Abstract Little is known about the aging worker's psychological, social, and physiological characteristics. In this study, 447 individuals (working and retired) aged 50 and over completed the California Work and Health survey. Most of the working respondents (n = 150) were employed full-time and worked in education, health care, government, and retail trade. Those working reported being in greater health, being less depressed, and having more energy and activities than those retired. There was no difference between those working and retired in social and psychological characteristics such as number of friendships and ability to control important things in life and overcome difficulties. Educating managers and business professionals about these characteristics is essential given anticipated social security system changes in the future.","McMahan, Shari; Phillips, Kimari",15,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"McMahan, Shari","Phillips, Kimari",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,11,14,
6,Journal of Education for Business,Economics in the Integrated Business Curriculum,2000,76,2,113--118,,,http://dx.doi.org/10.1080/08832320009599962,"Abstract This article reports on a curriculum innovation?the incorporation of economics into an integrated business curriculum (IBC)?at the University of Idaho. This innovation may improve university-level business and economics instruction at schools with undergraduate business programs. Economics participation in the IBC is discussed, along with related curriculum changes and specific economics content of the six integrated, cross-functional modules. The article ends with a qualitative benefit-cost analysis of integrating economics into an IBC, and a concluding testimonial regarding the overall positive net benefits of such an action.","Miller, Jon R",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Miller, Jon R",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,113,118,
6,Journal of Education for Business,Electronic Commerce Issues for Business Education,2001,76,6,301--302,,,http://dx.doi.org/10.1080/08832320109599652,,"Mukherjee, Arup",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Mukherjee, Arup",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,301,302,
6,Journal of Education for Business,Using Electronic Quizzes to Promote Self-Reliance in Minicase Analysis in a Decision Support Systems Course for MIS Majors,2001,76,4,221--225,,,http://dx.doi.org/10.1080/08832320109601314,"Abstract This article reports on the use of electronic quizzes to test student understanding of minicases in an undergraduate decision support systems course for MIS majors. Because very little faculty time is needed for grading, many cases can be assigned for self-reading and self-analysis followed by efficient assessment of student comprehension. Scores on electronic quizzes were on average similar to scores on regular nonelectronic tests, suggesting that the technology does not harm performance on the quizzes. Female students typically performed better than their male counterparts on the electronic quizzes, but not on the nonelectronic tests. Other advantages and limitations are discussed.","Mukherjee, Arup; Cox, John",16,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Mukherjee, Arup","Cox, John",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,221,225,
6,Journal of Education for Business,Exploring Cultural Differences in Classroom Expectations of Students From the United States and Taiwan,2001,76,5,289--293,,,http://dx.doi.org/10.1080/08832320109599651,"Abstract Little is known about students' expectations of classroom practices, much less any cross-cultural differences in those expectations. This study gathered survey data from U.S. and Taiwanese students concerning their expectations of both students' and teachers' obligations in the classroom. The results showed differences between the two cultures. We discuss our findings as they relate to how to improve learning in the multicultural classroom through a better understanding of cross-cultural differences in classroom expectations.","Niehoff, Brian P; Turnley, William H; Yen, Hsiu Ju Rebecca; Sheu, Chwen",17,37,59,-9,#N/A,#N/A,#N/A,#N/A,#N/A,"Niehoff, Brian P","Turnley, William H","Yen, Hsiu Ju Rebecca","Sheu, Chwen",-x-,-x-,-x-,-x-,-x-,4,289,293,
6,Journal of Education for Business,Personal Value Profiles and Ethical Business Decisions,2001,76,5,251--256,,,http://dx.doi.org/10.1080/08832320109599644,"Abstract Most previous research studies regarding values have taken one value at a time when investigating the influence of values on ethical business decisionmaking. In the current study, we examined the relationship between personal value profiles (a combination of value decisions) and ethical decisionmaking. Our results showed that value profiles do play a role in the likelihood of a person's making an unethical business decision. Our study findings, implications, and suggestions for future research are also presented.","Nonis, Sarath; Swift, Cathy O",14,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Nonis, Sarath","Swift, Cathy O",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,251,256,
6,Journal of Education for Business,The Perceived Importance of Statistics in the Logistics and Transportation Industry,2001,76,4,185--188,,,http://dx.doi.org/10.1080/08832320109601308,"Abstract In this article, we examine the quantitative skills necessary for entry-level managers to be successful in the logistics and transportation industry. A mail survey was sent to executives in ocean carriers, motor carriers, and third-party logistics companies. The responses indicated that statistics played either a critical or a supportive role in the operation of their companies. Sampling, graphics, probability, and quality methods were the most widely used statistical techniques. Among available software, the spreadsheet (Excel) was the top choice. We include suggestions for ensuring that appropriate statistical techniques are incorporated into an undergraduate statistical curriculum.","Parker, R Stephen; Kent, John L; Brown, Thomas S",18,32,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Parker, R Stephen","Kent, John L","Brown, Thomas S",-x-,-x-,-x-,-x-,-x-,-x-,4,185,188,
6,Journal of Education for Business,Foundational Considerations for Establishing an Integrated Business Common Core Curriculum,2000,76,1,20--23,,,http://dx.doi.org/10.1080/08832320009599045,"Abstract In response to industry demands and accreditation standards, many business schools are creating integrated versions of common body of knowledge (CBOK) courses, with varying degrees of success. Although content and presentation-related decisions are paramount to the success of the programs, other, more subtle issues are of equal importance, including the attitudes, infrastructure, and resources to successfully implement such an extensive and potentially disruptive curricular change. These issues represent the foundation on which the programs will be established. This artcle presents these foundational issues and the influence they have on the success or failure of integration efforts. A short ?Readiness Test? is included to facilitate future integration efforts.","Pharr, Steven W",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Pharr, Steven W",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,20,23,
6,Journal of Education for Business,Study to Validate Prerequisites in Business Communication for Student Success,2000,76,1,15--18,,,http://dx.doi.org/10.1080/08832320009599044,"Abstract As business communication faculty members incorporate technology in their courses, curriculum designers need to address the extent to which students need to be computer literate. This study of undergraduate business administration students at California State University, Northridge, was undertaken to determine whether the business computer literacy requirement contributes to the students' overall performance in business communication. The findings indicate that students who completed the business computer literacy requirement performed significantly better in business communication than those who did not complete the program.","Plutsky, Susan; Wilson, Barbara",15,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Plutsky, Susan","Wilson, Barbara",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,15,18,
6,Journal of Education for Business,The Relationship Between Student Evaluations of Teaching and Faculty Evaluations,2001,76,4,189--192,,,http://dx.doi.org/10.1080/08832320109601309,"Abstract The AACSB, AECC, AAHE and other institutions have recently suggested that colleges and universities reassess their commitment to teaching. Reliance on student evaluations (SEs) of faculty teaching has been criticized in the literature because many SEs include items that students cannot properly assess and exclude demographic and contextual questions that are known sources of response bias. This study surveyed administrators of accounting programs from a cross-section of schools and programs to determine whether there is an association between the weight given teaching and the weight assigned to SEs. The results show a statistically significant inverse relationship between the weight given SEs and the emphasis placed on teaching.","Read, William J; Rama, Dasaratha V; Raghunandan, K",16,35,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Read, William J","Rama, Dasaratha V","Raghunandan, K",-x-,-x-,-x-,-x-,-x-,-x-,4,189,192,
6,Journal of Education for Business,Accounting for Excess Purchase Price: Goodwill or Expense? Instructional Issues,2000,76,2,87--92,,,http://dx.doi.org/10.1080/08832320009599958,"Abstract The current trend of accounting for excess purchase price that relates to intangible items not identified as separate assets, in a business acquisition, is to account for it either by expensing or capitalizing it. Even though current standards suggest that companies capitalize the excess as goodwill, in many instances, the current practice is to expense it. In this article, we discuss the issue as an example of how accounting is being challenged constantly by unique and sometimes very aggressive accounting policies for managing net income by management. The example also gives instructors an opportunity to incorporate several issues related to accounting policy, accounting alternatives, and subjective judgment into their financial accounting courses.","Reed, Ronald O; Elsea, John; Lilly, Martha S",15,28,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Reed, Ronald O","Elsea, John","Lilly, Martha S",-x-,-x-,-x-,-x-,-x-,-x-,3,87,92,
6,Journal of Education for Business,Educating Future Accountants: Alternatives for Meeting the 150-Hour Requirement,2001,76,3,132--137,,,http://dx.doi.org/10.1080/08832320109601300,"Abstract We surveyed members of the American Institute of Certified Public Accountants (AICPA) and the Institute of Management Accountants (IMA), and recruiters of accounting graduates from a regional midwestern university, for their perception of the value of programs involving additional study hours beyond the bachelor of arts (BA) degree program. We noted differences in preferences between professionals in public accounting and industry. The top five choices of both groups, not necessarily in order, included (a) BA in accounting, master's in taxation, (b) BA with a double major in accounting and management information systems, (c) BA in accounting, master's of business administration, (d) BA in accounting with a master's of accountancy, and (e) BA with a double major in accounting and finance. Double majors in accounting and liberal arts received much lower ratings.","Renner, Celia; Tanner, Margaret",14,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Renner, Celia","Tanner, Margaret",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,132,137,
6,Journal of Education for Business,A is for ‰ÛÏAdjunct‰Ûù: Examining Grade Inflation in Higher Education,2000,76,1,5--8,,,http://dx.doi.org/10.1080/08832320009599042,"Abstract Though grade inflation is hardly a new problem, it may be worsening as universities increase their reliance on temporary, part-time instructors. Adjunct instructors, hired on a term-by-term basis, are easily replaced; thus, most face serious pressure to earn good evaluations from students. Keeping students happy may mean giving higher, potentially inflated, grades. This study explicitly compared the average class grade given by adjunct instructors and full-time faculty over a 2-year period at a small public university. The results suggest that adjunct instructors do give higher grades than do full-time faculty.","Sonner, Brenda S",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Sonner, Brenda S",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,2,5,8,
6,Journal of Education for Business,The Future of Business School Scholarship: An Empirical Assessment of the Boyer Framework by U.S. Deans,2000,76,2,75--80,,,http://dx.doi.org/10.1080/08832320009599956,"Abstract This study investigated scholarship, as conceptualized within the Boyer framework, in business education. U.S. business school deans were surveyed on their perceptions of the future importance of Boyer's framework with regard to scholarship in teaching, application, and discovery. Significant differences were found among the deans' perceptions of the importance of these various scholarships according to school AACSB accreditation, public or private status, size, and whether or not the institution granted doctoral degrees.","Srinivasan, S; Kemelgor, Bruce; Johnson, Scott D",14,31,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Srinivasan, S","Kemelgor, Bruce","Johnson, Scott D",-x-,-x-,-x-,-x-,-x-,-x-,3,75,80,
6,Journal of Education for Business,The Core Information Technology Course at AACSB-Accredited Schools: Consistency or Chaos+,2001,76,4,181--184,,,http://dx.doi.org/10.1080/08832320109601307,"Abstract Business school deans have identified the lack of consistency in the core information technology (IT) course as a critical issue. In this integrative study, we employed a content analysis of course syllabi (n = 84) and a survey on the importance of topics covered (n = 36) to compare the core IT course at AACSB-accredited schools. Results may be useful as a benchmarking tool for individuals who teach IT courses and for those responsible for IT curricula or involved in AACSB accreditation efforts.","Stephens, Charlotte S; O'hara, Margaret T",22,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Stephens, Charlotte S","O'hara, Margaret T",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,181,184,
6,Journal of Education for Business,Are Teaching Cases Appropriate in a Mainland Chinese Context? Evidence From Beijing MBA Students,2000,76,2,108--112,,,http://dx.doi.org/10.1080/08832320009599961,"Abstract Business programs in Mainland China have witnessed an increased interest in the use of China- and Asia-related cases. This increased interest is predicated on two assumptions: (a) Chinese students are as receptive to case-method teaching as Western students, and (b) locally oriented cases are more effective than material developed outside Asia. Using data gathered directly from over 76 MBA students at a top Beijing university, this study offers strong empirical support for the use of cases, particularly those concerning Chinese firms. These results also support decisional over illustrative cases, and cases on service as opposed to manufacturing firms, and highlight some significant gender-related differences.","Thompson, Edmund R",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Thompson, Edmund R",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,108,112,
6,Journal of Education for Business,International Perspective: The Appropriateness of Using Hong Kong to Make Inferences About Business Students in Mainland China,2000,76,1,48--55,,,http://dx.doi.org/10.1080/08832320009599050,"Abstract Some authors have argued that Hong Kong provides a reasonable basis for making inferences about education for Mainland China, but other research has hinted at the inappropriateness of using the '?Westernized? attitudinal characteristics of the Hong Kong Chinese for such purposes. To test if Hong Kong constitutes a sound proxy for understanding Chinese business students, this study compared the rationales of students in the Mainland (n = 71) and Hong Kong (n = 68) for undertaking an MBA. Significant differences were found overall and by sex, age, and educational background.","Thompson, Edmund R; Gui, Qin",19,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Thompson, Edmund R","Gui, Qin",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,48,55,
6,Journal of Education for Business,A Longitudinal Study of Total Quality Management Processes in Business Colleges,2000,76,2,69--74,,,http://dx.doi.org/10.1080/08832320009599955,"Abstract In this article, we assess the use of total quality management processes and identify trends in their adoption at colleges in the United States. A survey distributed to business deans in 1995 and 1998 was used to gather information concerning changes in the use of TQM. Mission development, strategy determination, and the setting of goals increased during the survey period. The use of advisory boards and cross-functional teams also increased. Few colleges are using TQM successfully to manage the core learning process; nevertheless, overall use of TQM compared favorably with its use in business.","Vazzana, Gary; Elfrink, John; Bachmann, Duane P",14,29,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Vazzana, Gary","Elfrink, John","Bachmann, Duane P",-x-,-x-,-x-,-x-,-x-,-x-,3,69,74,
6,Journal of Education for Business,E-Commerce Advertising Accuracy: The Case for Family Limited Partnerships,2001,76,6,313--317,,,http://dx.doi.org/10.1080/08832320109599655,"Abstract Family limited partnerships (FLPs) are a controversial estate and tax planning tool. For this study, we examined 42 Web sites of 34 attorneys, 6 accountants, and 2 other sources that presented summaries of FLPs. Given that accountants and attorneys have accepted special obligations to the public, we wanted to know whether those summaries presented both advantages and disadvantages of FLPs and whether the information was both accurate and current. Only four Web sites presented a balanced, objective view of FLPs, and six contained one or more errors and/or untimely information.","Williams, Anita; Waiters, Mike; Jones, Glendell; Lyons, Jennifer",16,31,48,-9,#N/A,#N/A,#N/A,#N/A,#N/A,"Williams, Anita","Waiters, Mike","Jones, Glendell","Lyons, Jennifer",-x-,-x-,-x-,-x-,-x-,4,313,317,
6,Journal of Education for Business,Viewpoint: A Conceptual Framework for Designing Group Projects,2000,76,1,56--60,,,http://dx.doi.org/10.1080/08832320009599051,"Abstract Designing group projects can bewilder the best of instructors. This article provides a framework that invites the reader to explore systematically the design of group projects. The framework focuses on pedagogical purposes for using such projects, what should be evaluated and by whom, and critical factors to consider when designing a group project. It is not meant to be prescriptive but can provoke thought and discussion. The authors conclude with four recurring themes that have emerged from discussions using this framework.","Young, Carol Bormann; Henquinet, Janet A",21,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Young, Carol Bormann","Henquinet, Janet A",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,56,60,
6,Journal of Education for Business,The Effect of Interactive Television Courses on Student Satisfaction,2002,77,3,164--168,,,http://dx.doi.org/10.1080/08832320209599066,"Abstract In this retrospective study, the authors analyzed 3,282 student evaluations to determine differences between traditional on-campus classes and interactive, televised distance learning classes. Their results show that students at the remote distance learning sites expressed significantly lower student satisfaction on every examined item on the Purdue Rating Scale, a course evaluation form.","Anderson, Lorraine P; Banks, Steven R; Leary, Paul A",21,38,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Anderson, Lorraine P","Banks, Steven R","Leary, Paul A",-x-,-x-,-x-,-x-,-x-,-x-,4,164,168,
6,Journal of Education for Business,An Experimental Analysis of Computer-Mediated Instruction and Student Attitudes in a Principles of Financial Accounting Course,2002,77,3,137--143,,,http://dx.doi.org/10.1080/08832320209599062,"Abstract In this study, the authors surveyed 128 accounting students who were exposed to either computer-mediated instruction using course management software (WebCT) or to only traditional instructional methods. The authors found that most students were comfortable with the computer and the Internet and that those in the computer-mediated instructional setting reported fairly positive attitudes. Survey results revealed no significant differences between the two groups in attitudes about the course. However, students who used the computer more frequently reported more positive attitudes about course delivery methods in general and specific course management software applications. These findings have important implications regarding technology's impact on accounting education.","Basile, Anthony; D'aquila, Jill M",16,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Basile, Anthony","D'aquila, Jill M",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,137,143,
6,Journal of Education for Business,The Benefit of Student-Generated Data in an Introductory Statistics Class,2001,77,1,5--8,,,http://dx.doi.org/10.1080/08832320109599663,"Abstract This study focused on the benefit of student-generated data in two undergraduate classes in introductory statistics. Whereas one section was taught using data provided by the instructor, students in the other class were asked to collect their own data. The dependent variables were the students' scores on the Attitudes Toward Statistics scale (Wise, 1985), a Likert scale that assesses a student's attitude toward the course as well as the perceived usefulness of statistics. Results indicate that students who generated data reported a decrease in their appreciation of the use of statistics; I found no significant differences in student attitudes toward the course.","Boger, Pam",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Boger, Pam",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,2,5,8,
6,Journal of Education for Business,The Need for Continuing Education on Rapidly Changing Business Issues: Internet Privacy as a Telling Example,2002,77,4,219--225,,,http://dx.doi.org/10.1080/08832320209599075,"Abstract Business educators often must teach topics that are changing rapidly or that extend well beyond their specialty training. Thus, it is critical that faculty perceptions of knowledge correspond with objective measures of faculty knowledge. In this study, the authors examined the consistency between faculty members' perceived and actual knowledge about a specialty topic in a rapidly evolving area: Internet privacy. The authors also investigated faculty perceptions regarding the importance of different dimensions of Internet privacy. Their results suggest that, although some important issues are being addressed adequately, others are being overlooked because of a lack of accurate information and faculty preparation and training.","Bozman, Carl S; Pettit-o'malley, Kathy L",15,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Bozman, Carl S","Pettit-o'malley, Kathy L",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,219,225,
6,Journal of Education for Business,Assessing Success on the Uniform CPA Exam: A Logit Approach,2001,77,1,45--50,,,http://dx.doi.org/10.1080/08832320109599670,"Abstract In this study, the authors surveyed Indiana certified public accountant (CPA) candidates to investigate factors that may determine the likelihood of passing the Uniform CPA Exam. The authors used a logit model to test the likelihood of success in the exam as a function of factors such as undergraduate grade point average (GPA), credit hours, high school GPA, high school class size, age, high school rank, educational level, type of preparation, nature of experience, gender, and race. By and large, a full model and the models resulting from forward and backward stepwise selection indicated that undergraduate GPA, age, private accounting experience, and gender are significant determinants in success in the CPA exam.","Brahmasrene, Tantatape; Whitten, Donna",23,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Brahmasrene, Tantatape","Whitten, Donna",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,45,50,
